Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
penn-state,3,3,0,67.0,60.2,15.6
ohio-state,5,5,0,62.0,61.0,15.6
wisconsin,21,25,4,38.4,32.4,16.8
iowa,20,22,2,39.2,41.9,11.7
michigan,17,16,-1,41.8,46.1,13.7
northwestern,32,33,1,32.8,31.1,10.5
minnesota,15,14,-1,42.9,48.0,16.3
purdue,40,37,-3,27.4,35.1,14.2
michigan-state,38,36,-2,28.1,36.7,16.2
indiana,85,84,-1,13.6,10.4,8.5
illinois,101,101,0,7.2,3.6,11.8
florida-state,34,29,-5,31.2,28.5,16.4
boston-college,18,17,-1,41.3,38.5,12.6
clemson,30,31,1,33.6,32.6,11.0
north-carolina-state,44,47,3,26.3,25.8,14.5
maryland,59,49,-10,22.3,24.2,9.7
wake-forest,70,66,-4,19.3,24.6,8.2
virginia-tech,4,4,0,64.0,56.5,17.0
miami-fl,8,7,-1,50.3,45.1,15.1
georgia-tech,27,24,-3,35.3,35.3,15.4
north-carolina,63,60,-3,20.2,19.8,13.2
virginia,48,39,-9,25.4,24.1,12.9
duke,111,109,-2,4.2,-2.7,11.2
southern-california,2,2,0,74.7,62.7,21.9
oregon,13,12,-1,46.6,34.7,12.7
ucla,23,26,3,37.0,23.6,17.3
california,25,27,2,36.5,37.3,18.6
arizona-state,45,45,0,26.2,25.6,17.2
stanford,75,68,-7,18.0,15.1,11.1
oregon-state,72,70,-2,18.9,17.0,10.9
arizona,86,85,-1,13.1,15.9,11.0
washington-state,65,64,-1,19.6,25.4,11.6
washington,92,93,1,10.4,15.5,9.5
colorado,29,20,-9,34.5,34.1,12.4
nebraska,39,52,13,27.7,22.7,11.7
iowa-state,31,28,-3,32.9,31.3,8.1
missouri,46,41,-5,26.0,25.2,12.6
kansas,51,56,5,24.6,22.6,10.3
kansas-state,67,69,2,19.5,18.2,11.1
texas,1,1,0,82.0,71.1,19.8
texas-tech,14,15,1,43.7,36.1,12.9
oklahoma,22,30,8,37.5,39.0,14.0
texas-am,42,38,-4,26.7,33.7,15.9
baylor,73,75,2,18.3,15.7,9.4
oklahoma-state,89,83,-6,12.2,7.0,14.7
georgia,16,19,3,42.4,34.3,16.4
florida,24,32,8,36.6,31.4,14.6
south-carolina,56,57,1,22.9,14.7,9.5
tennessee,58,63,5,22.7,25.2,14.1
vanderbilt,79,80,1,15.4,9.5,11.3
kentucky,99,96,-3,8.0,0.6,9.5
louisiana-state,12,13,1,47.5,35.9,17.5
auburn,11,11,0,48.1,42.0,13.1
alabama,19,21,2,40.7,32.0,13.0
arkansas,62,62,0,20.3,27.2,13.1
mississippi-state,93,100,7,10.2,7.1,12.7
mississippi,97,94,-3,8.5,2.1,11.8
west-virginia,6,6,0,56.3,48.1,12.3
louisville,10,9,-1,49.7,46.1,14.5
rutgers,37,48,11,28.3,23.6,6.9
south-florida,26,18,-8,36.5,40.3,13.0
pittsburgh,64,58,-6,19.8,19.0,7.9
connecticut,49,59,10,25.4,27.2,15.1
cincinnati,90,82,-8,11.9,6.3,8.4
syracuse,103,104,1,6.0,6.3,13.0
notre-dame,7,10,3,50.4,45.3,14.6
navy,41,40,-1,26.7,23.3,10.5
army,80,81,1,15.2,12.0,5.8
temple,119,119,0,0.2,-22.1,11.8
texas-christian,9,8,-1,50.1,39.1,10.7
