Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
penn-state,12,16,4,51.7,43.7,17.1
ohio-state,14,24,10,49.7,54.2,19.4
wisconsin,6,6,0,58.8,53.2,23.0
iowa,63,49,-14,24.0,22.7,17.1
michigan,33,27,-6,37.6,49.9,18.9
northwestern,55,52,-3,27.3,29.4,13.3
minnesota,4,3,-1,65.6,62.3,25.3
purdue,23,17,-6,42.6,49.3,19.4
michigan-state,5,9,4,62.9,58.6,20.6
indiana,61,66,5,24.2,8.6,5.9
illinois,77,56,-21,19.8,14.4,10.1
florida-state,10,8,-2,53.4,49.5,21.9
boston-college,22,32,10,42.9,43.4,18.0
clemson,52,39,-13,29.2,33.1,15.5
north-carolina-state,54,40,-14,27.8,39.5,18.9
maryland,64,73,9,23.9,22.5,12.2
wake-forest,87,72,-15,17.3,20.9,10.2
virginia-tech,2,5,3,68.2,65.7,24.5
miami-fl,21,31,10,43.6,51.0,22.2
georgia-tech,20,7,-13,44.0,45.2,21.9
north-carolina,53,70,17,28.1,40.2,15.0
virginia,19,23,4,45.4,38.4,16.0
duke,90,88,-2,14.2,12.6,3.7
southern-california,1,1,0,77.2,82.8,31.9
oregon,35,21,-14,37.4,34.6,15.8
ucla,8,10,2,53.6,49.8,20.4
california,7,4,-3,58.6,52.9,25.7
arizona-state,18,20,2,45.5,47.5,22.0
stanford,80,77,-3,19.5,13.7,14.4
oregon-state,65,58,-7,23.6,21.9,11.8
arizona,79,75,-4,19.6,20.4,12.9
washington-state,25,25,0,41.7,33.1,13.7
washington,89,78,-11,15.5,16.2,7.4
colorado,45,34,-11,34.1,34.5,13.2
nebraska,29,35,6,38.7,28.9,12.7
iowa-state,49,46,-3,31.2,18.4,10.2
missouri,37,36,-1,37.2,39.8,15.5
kansas,42,38,-4,35.7,24.7,12.7
kansas-state,31,44,13,37.8,27.7,10.7
texas,3,2,-1,67.9,69.8,29.3
texas-tech,11,18,7,52.0,47.6,18.7
oklahoma,51,54,3,29.5,43.6,19.5
texas-am,28,22,-6,39.1,43.2,21.9
baylor,48,47,-1,31.3,18.6,8.9
oklahoma-state,38,37,-1,37.2,26.8,13.1
georgia,9,15,6,53.4,46.0,22.6
florida,13,11,-2,51.7,43.7,19.5
south-carolina,73,83,10,20.6,15.9,9.2
tennessee,32,48,16,37.8,40.8,16.6
vanderbilt,34,41,7,37.6,24.8,10.1
kentucky,104,101,-3,9.6,0.3,7.3
louisiana-state,36,12,-24,37.3,49.3,23.5
auburn,27,26,-1,40.1,38.9,19.1
alabama,16,19,3,48.1,38.8,15.5
arkansas,69,62,-7,22.3,34.1,17.0
mississippi-state,66,59,-7,23.4,21.5,10.2
mississippi,78,65,-13,19.8,20.9,10.1
west-virginia,17,13,-4,47.7,38.3,18.6
louisville,39,14,-25,36.1,38.0,21.9
rutgers,72,68,-4,20.6,10.8,6.4
south-florida,24,45,21,42.1,42.2,12.8
pittsburgh,85,97,12,18.0,22.6,6.3
connecticut,30,30,0,38.4,42.0,18.7
cincinnati,68,71,3,22.4,14.0,7.8
syracuse,76,69,-7,20.2,21.9,10.3
notre-dame,15,28,13,48.8,52.8,20.4
navy,88,84,-4,15.8,22.1,13.0
army,108,105,-3,8.6,4.7,2.1
temple,116,116,0,3.7,-10.3,5.7
texas-christian,46,53,7,32.9,27.3,15.0
brigham-young,71,63,-8,20.7,23.1,10.1
colorado-state,75,86,11,20.3,22.2,8.6
utah,40,43,3,36.1,32.5,19.2
new-mexico,43,33,-10,34.4,29.8,13.3
san-diego-state,86,93,7,17.9,22.6,7.9
air-force,47,42,-5,31.4,37.5,14.4
wyoming,44,55,11,34.4,29.7,11.7
nevada-las-vegas,95,82,-13,13.5,10.8,9.1
central-florida,93,109,16,13.5,6.4,3.2
memphis,59,57,-2,24.2,31.3,11.9
southern-mississippi,60,64,4,24.2,23.2,9.5
east-carolina,92,102,10,13.6,6.6,1.6
alabama-birmingham,57,61,4,26.5,21.1,11.7
marshall,97,87,-10,12.2,3.3,3.1
tulsa,58,67,9,24.6,24.0,9.9
texas-el-paso,41,51,10,35.7,24.7,11.6
houston,84,80,-4,18.0,16.8,6.5
southern-methodist,105,89,-16,9.2,-0.6,6.8
tulane,70,90,20,21.0,16.7,3.5
rice,96,94,-2,13.3,14.6,9.0
akron,67,85,18,23.2,15.4,3.7
miami-oh,83,81,-2,18.4,17.6,6.8
bowling-green-state,91,74,-17,13.8,6.9,8.4
ohio,82,95,13,18.4,11.6,2.1
buffalo,118,118,0,3.0,-14.9,6.4
kent-state,106,104,-2,9.0,-1.4,1.8
toledo,26,29,3,40.9,32.0,15.2
northern-illinois,74,60,-14,20.4,29.3,13.1
western-michigan,98,103,5,12.0,-1.3,1.8
central-michigan,100,91,-9,11.7,5.8,2.6
ball-state,120,120,0,0.0,-25.3,7.3
eastern-michigan,99,108,9,12.0,-1.3,2.1
nevada,102,96,-6,9.9,-2.2,4.0
boise-state,56,76,20,26.7,37.1,15.7
louisiana-tech,101,99,-2,10.9,7.6,7.8
fresno-state,50,50,0,30.5,35.7,17.5
hawaii,81,92,11,19.3,19.9,5.3
san-jose-state,109,98,-11,8.4,-5.7,4.2
utah-state,94,106,12,13.5,1.8,4.2
idaho,114,111,-3,5.0,-5.4,3.7
new-mexico-state,113,115,2,5.5,-3.1,4.3
louisiana-lafayette,107,110,3,9.0,-4.4,4.3
arkansas-state,62,79,17,24.1,22.9,9.9
louisiana-monroe,110,117,7,7.5,-5.3,4.4
florida-international,115,112,-3,4.1,-10.9,2.7
middle-tennessee-state,112,113,1,6.3,-3.1,3.0
troy,103,100,-3,9.7,0.6,7.3
florida-atlantic,111,107,-4,6.5,0.7,4.2
north-texas,117,114,-3,3.7,-16.6,7.2
fcs,119,119,0,1.3,-9.1,3.8
