Conference,Score
Big Ten Conference,42.2
Big 12 Conference,39.3
Pacific-10 Conference,39.2
Atlantic Coast Conference,36.5
Southeastern Conference,33.5
Big East Conference,30.7
Mountain West Conference,26.8
Conference USA,19.7
Independent,19.2
Mid-American Conference,15.2
Western Athletic Conference,14.4
Sun Belt Conference,8.9
FCS,1.3
