Conference,Score
Pacific-10 Conference,27.6
Big 12 Conference,26.1
Atlantic Coast Conference,25.6
Big Ten Conference,24.2
Southeastern Conference,22.8
Mountain West Conference,21.3
Big East Conference,20.6
Independent,17.7
Conference USA,13.5
Western Athletic Conference,12.9
Mid-American Conference,9.4
Sun Belt Conference,7.7
FCS,2.2
