Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
penn-state,3,3,0,65.5,41.0,13.7
ohio-state,4,4,0,62.9,44.3,13.8
wisconsin,18,18,0,40.4,17.6,16.7
iowa,26,26,0,35.0,22.6,10.7
michigan,23,23,0,37.1,26.3,12.8
northwestern,38,37,-1,28.6,11.3,10.8
minnesota,21,21,0,38.7,29.1,15.4
purdue,44,44,0,26.6,17.5,13.5
michigan-state,40,40,0,27.4,19.2,16.0
indiana,85,85,0,13.1,-6.9,9.5
illinois,101,101,0,6.9,-13.6,12.8
florida-state,28,27,-1,32.8,16.1,16.5
boston-college,14,15,1,42.8,22.6,11.8
clemson,25,25,0,35.5,17.2,10.6
north-carolina-state,37,38,1,28.9,11.7,14.3
maryland,55,56,1,22.8,9.2,9.8
wake-forest,69,70,1,19.2,8.5,8.6
virginia-tech,6,6,0,59.2,37.8,15.6
miami-fl,16,16,0,42.6,22.4,15.1
georgia-tech,31,31,0,30.6,14.8,15.2
north-carolina,63,63,0,19.9,3.1,14.2
virginia,43,43,0,27.1,8.5,13.0
duke,111,111,0,4.1,-19.0,12.5
southern-california,2,2,0,73.1,49.1,19.5
oregon,11,11,0,43.8,18.7,12.0
ucla,24,24,0,35.6,7.9,18.0
california,22,22,0,38.6,22.2,17.7
arizona-state,39,39,0,28.1,10.4,17.6
stanford,71,71,0,18.6,0.2,11.3
oregon-state,70,69,-1,19.2,1.5,11.7
arizona,84,84,0,13.4,0.6,11.2
washington-state,62,62,0,19.9,10.2,11.4
washington,91,91,0,10.6,0.0,9.7
colorado,50,50,0,25.2,7.9,14.6
nebraska,33,33,0,29.8,8.1,11.7
iowa-state,32,32,0,29.9,13.6,7.9
missouri,42,42,0,27.2,8.7,13.2
kansas,41,41,0,27.4,9.1,10.2
kansas-state,67,67,0,19.4,1.9,11.5
texas,1,1,0,85.4,57.1,17.2
texas-tech,17,17,0,41.9,21.3,12.4
oklahoma,20,20,0,39.6,23.7,13.1
texas-am,47,48,1,26.4,16.9,15.1
baylor,72,72,0,18.2,-0.6,10.4
oklahoma-state,89,89,0,11.9,-9.8,15.5
georgia,15,14,-1,42.7,20.8,15.3
florida,19,19,0,40.3,19.0,14.0
south-carolina,58,58,0,21.8,-0.8,9.6
tennessee,52,52,0,23.4,10.4,14.1
vanderbilt,78,78,0,16.1,-5.2,12.4
kentucky,99,99,0,8.3,-14.8,10.2
louisiana-state,8,8,0,48.1,23.3,16.9
auburn,12,12,0,43.5,23.7,12.1
alabama,13,13,0,43.1,17.8,12.6
arkansas,60,60,0,20.8,12.3,12.6
mississippi-state,93,92,-1,10.5,-8.0,13.4
mississippi,97,97,0,8.8,-13.1,14.4
west-virginia,5,5,0,59.3,33.3,10.9
louisville,9,9,0,47.1,29.0,13.2
rutgers,49,49,0,26.1,6.8,6.9
south-florida,36,36,0,28.9,18.3,12.4
pittsburgh,66,66,0,19.4,1.9,8.7
connecticut,56,55,-1,22.7,9.1,15.3
cincinnati,90,90,0,11.4,-11.0,11.0
syracuse,104,104,0,5.8,-10.6,14.0
notre-dame,10,10,0,46.5,28.0,13.7
navy,27,28,1,33.0,13.2,9.6
army,87,87,0,12.6,-8.0,7.3
temple,119,119,0,0.2,-37.8,13.1
texas-christian,7,7,0,50.2,22.2,9.9
brigham-young,51,51,0,23.4,7.3,8.3
colorado-state,77,77,0,16.1,-7.4,13.2
utah,48,47,-1,26.4,7.2,15.4
new-mexico,57,57,0,22.6,2.8,12.1
san-diego-state,75,75,0,16.6,-1.7,11.5
air-force,73,73,0,17.9,5.2,14.4
wyoming,86,86,0,12.9,-7.3,15.1
nevada-las-vegas,110,110,0,4.5,-22.8,16.8
central-florida,64,64,0,19.8,-5.9,7.6
memphis,45,45,0,26.6,7.7,11.1
southern-mississippi,61,61,0,20.4,-3.3,11.5
east-carolina,88,88,0,12.6,-12.7,8.2
alabama-birmingham,79,79,0,15.6,-6.2,13.1
marshall,95,95,0,9.5,-15.8,10.0
tulsa,34,34,0,29.7,6.2,9.4
texas-el-paso,65,65,0,19.8,-8.0,14.0
houston,74,74,0,16.9,-5.8,11.1
southern-methodist,82,82,0,13.8,-10.0,8.9
tulane,112,112,0,3.7,-25.8,15.4
rice,108,108,0,4.8,-15.6,14.4
akron,83,83,0,13.8,-13.6,10.2
miami-oh,54,54,0,22.9,-1.4,10.2
