Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
penn-state,19,33,14,36.8,41.0,16.2
ohio-state,39,18,-21,28.9,43.6,20.7
wisconsin,6,12,6,45.2,53.6,24.4
iowa,51,15,-36,24.8,35.5,23.1
michigan,43,20,-23,27.1,40.0,20.4
northwestern,35,38,3,30.1,30.9,15.9
minnesota,4,11,7,48.7,58.9,24.9
purdue,23,29,6,33.5,41.6,22.8
michigan-state,15,13,-2,40.2,46.2,23.6
indiana,97,70,-27,8.4,-1.5,6.3
illinois,48,69,21,25.1,23.5,6.7
florida-state,7,9,2,43.4,50.9,25.3
boston-college,17,22,5,37.8,42.6,19.5
clemson,21,31,10,33.7,36.4,16.7
north-carolina-state,56,55,-1,23.4,44.4,20.9
maryland,61,40,-21,21.1,28.0,15.7
wake-forest,83,72,-11,11.9,21.6,12.9
virginia-tech,5,7,2,47.6,57.3,26.1
miami-fl,46,44,-2,26.0,50.9,25.4
georgia-tech,9,10,1,41.7,48.4,25.1
north-carolina,62,54,-8,20.0,35.8,15.1
virginia,37,26,-11,29.2,34.6,18.4
duke,110,98,-12,5.4,2.0,3.5
southern-california,1,2,1,51.4,71.6,35.0
oregon,26,25,-1,32.9,35.2,18.8
ucla,10,17,7,41.6,48.3,21.5
california,3,4,1,49.7,60.4,28.9
arizona-state,36,5,-31,29.4,44.6,26.9
stanford,38,50,12,29.2,34.5,16.8
oregon-state,42,43,1,27.6,27.3,14.9
arizona,67,61,-6,19.1,24.1,17.9
washington-state,30,57,27,30.7,32.0,10.7
washington,99,84,-15,8.4,11.0,8.8
colorado,32,49,17,30.4,31.4,12.9
nebraska,31,45,14,30.4,31.4,14.1
iowa-state,45,65,20,26.9,26.2,8.5
missouri,50,37,-13,24.9,35.6,15.9
kansas,41,34,-7,28.0,27.9,16.2
kansas-state,47,51,4,25.6,24.2,12.6
texas,2,1,-1,51.2,62.7,35.6
texas-tech,22,39,17,33.5,41.7,20.7
oklahoma,44,47,3,26.9,39.7,24.6
texas-am,55,53,-2,23.6,44.8,21.7
baylor,53,76,23,24.4,22.4,5.0
oklahoma-state,33,36,3,30.2,31.1,15.9
georgia,8,3,-5,43.1,50.5,29.2
florida,11,23,12,41.5,48.1,19.3
south-carolina,65,64,-1,19.7,25.2,9.0
tennessee,25,27,2,32.9,40.7,18.3
vanderbilt,49,60,11,25.1,23.5,9.2
kentucky,82,85,3,12.3,10.4,8.6
louisiana-state,12,24,12,41.1,54.4,24.3
auburn,40,56,16,28.2,42.2,20.2
alabama,29,32,3,31.5,33.1,16.3
arkansas,52,16,-36,24.6,35.0,22.7
mississippi-state,69,48,-21,17.4,20.7,13.4
mississippi,58,52,-6,22.6,23.5,11.7
west-virginia,18,21,3,37.7,42.3,20.2
louisville,16,6,-10,38.0,49.2,26.3
rutgers,72,96,24,15.5,16.8,4.5
south-florida,59,88,29,22.2,30.2,7.4
pittsburgh,95,89,-6,8.7,11.9,7.2
connecticut,14,41,27,40.6,46.7,15.1
cincinnati,71,59,-12,16.5,18.8,9.7
syracuse,64,83,19,19.9,25.7,9.3
notre-dame,13,14,1,40.8,47.0,23.4
navy,76,66,-10,15.0,30.8,16.5
army,102,95,-7,7.4,4.3,2.8
temple,119,111,-8,0.0,-14.0,0.6
texas-christian,63,19,-44,19.9,25.7,20.6
brigham-young,66,82,16,19.5,24.8,9.4
colorado-state,86,80,-6,10.7,18.0,10.6
utah,20,8,-12,36.1,40.0,25.7
new-mexico,28,46,18,31.6,33.3,13.9
san-diego-state,87,86,-1,10.7,17.9,8.6
air-force,34,35,1,30.1,31.0,16.1
wyoming,60,78,18,21.8,29.4,11.4
nevada-las-vegas,68,75,7,17.7,21.2,11.6
central-florida,96,103,7,8.5,7.1,1.7
memphis,73,73,0,15.3,24.0,12.0
southern-mississippi,81,68,-13,13.4,19.3,10.7
east-carolina,108,100,-8,5.9,-4.2,0.8
alabama-birmingham,57,74,17,22.9,31.7,11.7
marshall,89,81,-8,10.0,5.8,4.3
tulsa,91,99,8,9.1,13.2,3.4
texas-el-paso,54,42,-12,23.7,25.4,15.1
houston,77,93,16,14.4,14.7,5.7
southern-methodist,75,110,35,15.0,15.8,0.5
tulane,88,90,2,10.6,7.0,3.5
rice,84,63,-21,11.7,15.2,12.6
akron,107,109,2,6.1,1.0,1.5
miami-oh,101,87,-14,7.6,8.7,8.1
bowling-green-state,74,77,3,15.3,16.4,11.6
ohio,92,105,13,9.1,4.1,0.9
buffalo,120,120,0,0.0,-14.2,8.2
kent-state,93,107,14,9.0,3.8,0.4
toledo,24,28,4,33.3,35.8,18.0
northern-illinois,78,71,-7,14.0,27.8,13.1
western-michigan,111,102,-9,4.4,-0.8,1.8
central-michigan,94,104,10,8.9,3.6,1.0
ball-state,118,119,1,0.6,-12.2,8.0
eastern-michigan,100,106,6,7.8,1.4,0.5
nevada,112,94,-18,3.6,-5.2,2.9
boise-state,70,58,-12,16.5,35.4,20.0
louisiana-tech,90,67,-23,9.4,9.4,10.9
fresno-state,27,30,3,31.9,39.0,22.0
hawaii,98,97,-1,8.4,11.1,3.9
san-jose-state,103,79,-24,7.0,-0.1,4.8
utah-state,105,117,12,6.5,2.2,4.5
idaho,106,112,6,6.4,4.9,2.6
new-mexico-state,114,108,-6,1.8,-8.8,0.3
louisiana-lafayette,117,116,-1,0.7,-12.0,3.6
arkansas-state,79,115,36,14.0,13.8,3.3
louisiana-monroe,115,113,-2,1.2,-10.7,2.7
florida-international,113,114,1,2.4,-6.9,3.1
middle-tennessee-state,109,101,-8,5.8,3.3,2.2
troy,85,62,-23,11.4,8.7,9.2
florida-atlantic,104,91,-13,7.0,6.9,5.9
north-texas,80,92,12,13.7,8.7,3.0
fcs,116,118,2,0.7,-6.6,0.1
