Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
penn-state,4,12,8,57.1,54.8,16.4
ohio-state,11,14,3,48.5,58.9,19.3
wisconsin,6,6,0,52.8,49.2,21.3
iowa,46,63,17,26.5,29.0,15.4
michigan,20,33,13,39.9,53.2,18.3
northwestern,53,55,2,25.0,31.4,12.2
minnesota,15,4,-11,46.1,50.4,23.9
purdue,39,23,-16,30.1,41.5,18.5
michigan-state,8,5,-3,49.6,55.7,20.6
indiana,64,61,-3,22.3,17.0,5.5
illinois,90,77,-13,13.0,10.6,9.0
florida-state,7,10,3,50.6,48.8,20.1
boston-college,24,22,-2,38.7,39.5,16.8
clemson,65,52,-13,22.3,31.4,14.1
north-carolina-state,57,54,-3,24.6,38.6,17.2
maryland,50,64,14,25.5,27.2,10.9
wake-forest,71,87,16,17.9,21.6,9.2
virginia-tech,3,2,-1,64.8,64.7,23.8
miami-fl,16,21,5,46.0,54.9,20.5
georgia-tech,19,20,1,40.2,45.6,19.8
north-carolina,41,53,12,28.5,38.3,14.6
virginia,38,19,-19,31.0,30.9,14.9
duke,99,90,-9,9.2,8.9,4.6
southern-california,1,1,0,77.5,84.7,30.6
oregon,26,35,9,38.0,38.3,14.4
ucla,14,8,-6,46.2,43.0,19.1
california,5,7,2,56.1,53.4,23.2
arizona-state,29,18,-11,36.7,47.5,20.1
stanford,88,80,-8,13.2,12.1,13.2
oregon-state,55,65,10,24.9,26.2,10.6
arizona,87,79,-8,13.7,17.8,11.5
washington-state,37,25,-12,31.2,31.2,13.0
washington,85,89,4,14.0,23.3,6.9
colorado,27,45,18,38.0,42.1,12.8
nebraska,33,29,-4,33.9,26.6,11.7
iowa-state,56,49,-7,24.6,20.7,9.2
missouri,49,37,-12,26.0,33.3,14.8
kansas,42,42,0,28.5,26.9,11.4
kansas-state,45,31,-14,26.8,24.3,10.2
texas,2,3,1,69.9,74.5,27.3
texas-tech,13,11,-2,47.6,44.8,17.8
oklahoma,36,51,15,31.7,44.8,18.0
texas-am,30,28,-2,35.8,38.5,19.8
baylor,51,48,-3,25.2,21.7,8.3
oklahoma-state,63,38,-25,22.5,17.3,11.8
georgia,12,9,-3,48.4,45.8,20.5
florida,22,13,-9,39.6,40.8,17.9
south-carolina,83,73,-10,14.4,13.6,8.3
tennessee,28,32,4,37.3,41.0,15.6
vanderbilt,48,34,-14,26.0,20.3,9.6
kentucky,101,104,3,8.0,2.7,7.1
louisiana-state,17,36,19,40.7,52.6,21.3
auburn,18,27,9,40.6,42.2,17.3
alabama,10,16,6,48.8,44.0,14.7
arkansas,69,69,0,19.9,34.5,15.4
mississippi-state,74,66,-8,16.7,18.8,9.3
mississippi,84,78,-6,14.2,19.3,9.1
west-virginia,25,17,-8,38.0,38.4,16.8
louisville,21,39,18,39.9,45.2,19.6
rutgers,66,72,6,21.5,15.8,5.8
south-florida,31,24,-7,34.4,43.3,14.7
pittsburgh,92,85,-7,12.1,17.6,7.4
connecticut,23,30,7,38.9,43.6,17.3
cincinnati,79,68,-11,15.7,12.7,7.0
syracuse,81,76,-5,14.8,20.7,9.4
notre-dame,9,15,6,49.4,55.4,19.6
navy,70,88,18,18.9,25.4,11.7
army,110,108,-2,5.6,3.6,2.0
temple,119,116,-3,0.1,-18.1,5.4
texas-christian,34,46,12,32.2,29.7,13.5
brigham-young,89,71,-18,13.1,16.2,9.3
colorado-state,61,75,14,22.9,27.1,8.3
utah,43,40,-3,28.1,32.0,17.1
new-mexico,60,43,-17,23.4,23.5,12.2
san-diego-state,68,86,18,20.0,26.2,7.9
air-force,59,47,-12,24.0,35.2,13.8
wyoming,35,44,9,31.8,29.1,11.2
nevada-las-vegas,98,95,-3,9.4,9.6,8.3
central-florida,94,93,-1,11.7,4.8,3.3
memphis,54,59,5,25.0,31.3,11.6
southern-mississippi,47,60,13,26.2,27.2,8.9
east-carolina,100,92,-8,8.5,4.0,3.8
alabama-birmingham,58,57,-1,24.2,20.0,10.5
marshall,95,97,2,10.3,2.0,2.9
tulsa,76,58,-18,16.3,18.0,10.1
texas-el-paso,52,41,-11,25.2,21.7,10.6
houston,67,84,17,20.0,21.4,6.3
southern-methodist,109,105,-4,5.6,-1.7,6.5
tulane,73,70,-3,16.7,10.6,5.4
rice,97,96,-1,9.5,14.4,8.0
akron,86,67,-19,13.8,8.9,6.5
miami-oh,62,83,21,22.6,26.4,6.7
bowling-green-state,75,91,16,16.4,14.2,8.0
ohio,82,82,0,14.7,10.8,4.0
buffalo,116,118,2,1.1,-14.4,5.9
kent-state,108,106,-2,5.9,-1.1,1.8
toledo,44,26,-18,27.7,25.6,13.8
northern-illinois,72,74,2,17.8,28.9,12.1
western-michigan,103,98,-5,7.6,-5.1,1.7
central-michigan,78,100,22,15.7,16.8,2.5
ball-state,120,120,0,0.0,-18.7,8.4
eastern-michigan,93,99,6,11.8,2.5,1.9
nevada,96,102,6,9.7,0.7,3.7
boise-state,40,56,16,29.0,39.3,14.6
louisiana-tech,91,101,10,12.3,10.0,7.0
fresno-state,32,50,18,34.2,41.3,15.8
hawaii,80,81,1,14.8,20.9,6.6
san-jose-state,113,109,-4,3.8,-8.4,4.9
utah-state,104,94,-10,7.4,-1.5,4.1
idaho,111,114,3,5.3,-2.7,3.8
new-mexico-state,114,113,-1,3.0,-5.0,3.8
louisiana-lafayette,106,107,1,6.5,-1.5,3.9
arkansas-state,77,62,-15,15.8,16.8,11.1
louisiana-monroe,105,110,5,6.7,-3.5,3.9
florida-international,112,115,3,4.4,-6.9,3.5
middle-tennessee-state,102,112,10,7.6,1.7,3.2
troy,107,103,-4,6.4,-1.5,7.0
florida-atlantic,115,111,-4,2.6,-6.9,4.4
north-texas,118,117,-1,0.4,-17.8,9.6
fcs,117,119,2,0.7,-9.8,4.1
