Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,30,29,-1,37.6,20.1,9.3
georgia,31,30,-1,37.5,21.4,12.1
tennessee,28,26,-2,38.2,27.9,9.1
kentucky,90,90,0,13.7,-1.9,5.6
vanderbilt,87,87,0,14.9,6.5,7.0
missouri,80,82,2,16.8,5.2,5.0
south-carolina,96,96,0,10.1,-0.7,6.3
alabama,2,2,0,63.2,43.6,13.9
mississippi,14,14,0,44.4,31.5,11.6
louisiana-state,18,17,-1,42.7,30.9,12.4
arkansas,37,39,2,33.5,26.4,9.5
mississippi-state,42,41,-1,32.3,18.6,8.5
texas-am,48,47,-1,29.5,14.0,8.1
auburn,61,61,0,23.3,13.4,10.3
stanford,10,11,1,49.1,31.1,11.3
oregon,24,24,0,40.2,25.4,8.3
washington-state,65,69,4,22.7,2.0,10.8
california,50,50,0,27.8,16.3,7.3
washington,43,48,5,32.0,27.4,8.3
oregon-state,106,108,2,6.0,-9.0,6.0
utah,17,18,1,42.7,27.3,10.6
southern-california,36,38,2,34.6,25.8,10.4
ucla,47,42,-5,29.6,17.2,9.3
arizona-state,58,58,0,25.2,17.4,8.4
arizona,59,63,4,23.4,11.1,8.3
colorado,94,94,0,11.8,0.3,5.7
michigan-state,6,5,-1,53.8,32.2,9.6
ohio-state,4,4,0,60.2,41.0,12.2
michigan,16,16,0,43.1,29.6,12.8
penn-state,52,52,0,27.3,15.4,7.3
indiana,71,66,-5,20.5,10.5,6.9
rutgers,91,91,0,12.8,1.0,6.8
maryland,89,89,0,14.0,11.6,7.3
iowa,9,9,0,49.3,26.8,11.3
northwestern,25,23,-2,40.2,20.5,7.9
wisconsin,26,25,-1,39.5,24.4,9.3
nebraska,55,62,7,25.9,21.9,7.7
minnesota,73,77,4,19.8,9.0,7.0
illinois,78,78,0,17.9,7.7,5.7
purdue,104,102,-2,6.8,-5.8,5.6
clemson,1,1,0,65.7,41.3,14.1
florida-state,11,10,-1,48.9,32.1,10.1
louisville,45,45,0,31.3,22.5,9.4
north-carolina-state,44,44,0,31.7,23.3,8.5
syracuse,81,80,-1,16.6,11.3,6.2
wake-forest,92,92,0,12.4,6.4,5.1
boston-college,79,79,0,17.6,23.1,10.6
north-carolina,12,12,0,47.6,29.1,11.1
pittsburgh,41,34,-7,32.4,21.9,8.7
miami-fl,60,56,-4,23.4,6.7,7.8
duke,46,46,0,30.7,19.0,9.1
virginia-tech,56,57,1,25.7,15.4,7.0
virginia,84,84,0,15.8,8.9,6.4
georgia-tech,76,76,0,18.5,26.0,13.0
oklahoma,3,3,0,61.8,43.0,11.7
texas-christian,15,15,0,43.9,25.5,9.9
oklahoma-state,33,35,2,35.5,14.2,8.0
baylor,13,13,0,47.6,36.1,12.0
west-virginia,38,40,2,33.3,26.2,8.7
texas-tech,64,64,0,22.7,7.3,7.8
texas,75,75,0,19.1,10.5,6.1
kansas-state,70,70,0,20.5,8.0,8.1
iowa-state,93,93,0,12.0,5.3,9.2
kansas,126,127,1,0.4,-30.1,7.0
notre-dame,7,7,0,51.7,35.8,10.9
brigham-young,40,43,3,32.7,17.4,8.2
army,100,98,-2,8.8,2.0,7.1
temple,39,32,-7,32.7,15.9,6.7
south-florida,35,36,1,34.7,25.9,10.1
cincinnati,68,60,-8,21.0,6.5,6.3
connecticut,86,81,-5,15.4,-0.3,9.4
east-carolina,83,83,0,15.8,3.0,6.6
central-florida,127,126,-1,0.4,-30.2,10.0
houston,8,8,0,51.5,29.4,11.0
navy,5,6,1,54.6,38.3,12.7
memphis,22,21,-1,40.4,25.6,8.9
tulsa,88,88,0,14.2,-3.0,6.1
tulane,110,110,0,5.5,-15.6,5.4
southern-methodist,117,117,0,4.1,-16.9,6.2
bowling-green-state,34,22,-12,35.0,19.4,12.7
akron,62,65,3,23.0,6.1,5.5
ohio,72,72,0,19.9,0.8,4.2
buffalo,95,95,0,10.8,-8.4,5.2
kent-state,107,106,-1,6.0,-13.9,7.2
massachusetts,108,107,-1,5.9,-14.2,5.8
miami-oh,115,114,-1,4.3,-19.4,5.1
toledo,20,20,0,42.3,23.3,8.8
western-michigan,49,54,5,27.8,14.2,9.2
northern-illinois,63,53,-10,22.7,7.8,8.1
central-michigan,77,73,-4,18.4,1.7,7.0
ball-state,114,112,-2,4.8,-17.7,5.6
eastern-michigan,125,125,0,0.6,-29.9,7.1
air-force,32,31,-1,37.5,30.6,10.0
boise-state,23,33,10,40.4,29.3,9.8
colorado-state,69,74,5,21.0,4.1,6.3
new-mexico,67,71,4,21.2,6.9,7.6
utah-state,66,67,1,21.2,11.9,9.2
wyoming,113,115,2,4.8,-13.9,10.5
san-diego-state,21,27,6,41.6,24.5,11.1
nevada,85,86,1,15.6,-2.0,4.6
san-jose-state,82,85,3,16.0,1.0,5.0
fresno-state,111,113,2,5.2,-16.6,6.5
nevada-las-vegas,98,99,1,8.9,-4.6,9.5
hawaii,120,120,0,3.3,-21.9,7.8
appalachian-state,19,19,0,42.4,22.4,8.9
georgia-southern,27,37,10,39.4,27.8,9.2
arkansas-state,51,51,0,27.7,9.8,6.8
georgia-state,99,100,1,8.8,-14.4,7.5
south-alabama,101,103,2,7.5,-15.9,4.6
idaho,121,121,0,3.3,-24.4,7.1
louisiana-lafayette,103,104,1,7.0,-14.4,8.6
troy,97,97,0,9.3,-8.3,6.5
new-mexico-state,122,122,0,2.9,-23.8,7.7
texas-state,119,119,0,3.7,-21.4,8.6
louisiana-monroe,123,123,0,1.9,-25.2,9.8
western-kentucky,29,28,-1,37.9,15.7,7.3
marshall,57,59,2,25.3,2.7,6.1
middle-tennessee-state,74,68,-6,19.4,3.5,9.6
florida-international,109,109,0,5.5,-20.5,8.5
old-dominion,118,118,0,3.9,-24.1,5.9
florida-atlantic,105,105,0,6.2,-13.3,5.1
charlotte,124,124,0,0.8,-30.1,9.7
southern-mississippi,53,49,-4,26.1,9.6,6.1
louisiana-tech,54,55,1,26.0,7.0,7.8
rice,102,101,-1,7.3,-16.3,10.7
texas-el-paso,116,116,0,4.2,-23.6,7.8
texas-san-antonio,112,111,-1,5.0,-17.0,6.0
north-texas,129,129,0,0.0,-33.1,10.5
fcs,128,128,0,0.3,-30.4,7.0
