Conference,Score
Southeastern Conference,38.9
Atlantic Coast Conference,35.4
Big Ten Conference,35.2
Big 12 Conference,34.5
Pac-12 Conference,34.5
Independent,32.6
American Athletic Conference,24.3
Mountain West Conference,20.0
Mid-American Conference,16.9
Conference USA,16.4
Sun Belt Conference,14.4
FCS,0.4
