Conference,Score
Southeastern Conference,31.3
Independent,31.0
Big Ten Conference,30.8
Atlantic Coast Conference,29.9
Big 12 Conference,29.7
Pac-12 Conference,28.8
American Athletic Conference,24.2
Mountain West Conference,19.7
Mid-American Conference,17.1
Sun Belt Conference,14.0
Conference USA,12.9
FCS,0.3
