Conference,Score
Southeastern Conference,37.5
Atlantic Coast Conference,34.2
Independent,32.4
Big Ten Conference,30.9
Big 12 Conference,29.9
Pac-12 Conference,29.3
American Athletic Conference,22.5
Mountain West Conference,19.1
Conference USA,17.8
Mid-American Conference,14.6
Sun Belt Conference,13.8
FCS,0.2
