Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,22,20,-2,39.7,33.0,0.0
georgia,7,3,-4,48.1,47.0,0.0
tennessee,21,38,17,39.8,33.3,0.0
kentucky,57,61,4,27.6,12.9,0.0
vanderbilt,102,103,1,13.9,1.8,0.0
missouri,55,24,-31,28.6,14.6,0.0
south-carolina,47,51,4,30.4,17.5,0.0
alabama,1,2,1,57.3,62.4,0.0
mississippi,5,13,8,50.8,51.7,0.0
louisiana-state,31,15,-16,36.6,40.2,0.0
arkansas,6,6,0,48.4,47.6,0.0
mississippi-state,17,11,-6,41.5,36.1,0.0
texas-am,20,39,19,40.3,34.1,0.0
auburn,3,8,5,52.5,54.4,0.0
stanford,77,22,-55,21.0,19.5,0.0
oregon,23,9,-14,39.5,32.7,0.0
washington-state,125,88,-37,4.3,-22.4,0.0
california,38,55,17,34.8,25.0,0.0
washington,76,48,-28,21.1,19.6,0.0
oregon-state,65,83,18,24.0,6.9,0.0
utah,32,33,1,36.5,27.7,0.0
southern-california,11,23,12,43.2,38.9,0.0
ucla,15,17,2,41.9,36.7,0.0
arizona-state,82,36,-46,19.5,15.7,0.0
arizona,53,44,-9,28.8,15.0,0.0
colorado,100,86,-14,14.2,2.4,0.0
michigan-state,8,4,-4,48.0,46.9,0.0
ohio-state,2,1,-1,55.1,58.8,0.0
michigan,70,45,-25,21.8,21.4,0.0
penn-state,91,52,-39,16.5,8.1,0.0
indiana,94,57,-37,15.5,-7.2,0.0
rutgers,30,67,37,36.8,28.3,0.0
maryland,48,69,21,30.2,17.2,0.0
iowa,63,59,-4,24.6,7.9,0.0
northwestern,40,71,31,34.3,24.0,0.0
wisconsin,56,10,-46,27.9,36.6,0.0
nebraska,67,25,-42,23.4,25.4,0.0
minnesota,64,35,-29,24.6,28.4,0.0
illinois,58,93,35,26.9,11.7,0.0
purdue,84,84,0,19.0,14.3,0.0
clemson,36,19,-17,35.4,25.9,0.0
florida-state,14,32,18,42.1,37.0,0.0
louisville,50,26,-24,29.4,40.5,0.0
north-carolina-state,46,49,3,31.6,19.7,0.0
syracuse,35,76,41,35.5,26.1,0.0
wake-forest,66,113,47,23.5,6.1,0.0
boston-college,45,21,-24,31.9,20.0,0.0
north-carolina,90,81,-9,16.5,8.3,0.0
pittsburgh,60,31,-29,26.3,10.8,0.0
miami-fl,33,30,-3,36.2,27.3,0.0
duke,29,50,21,36.9,28.4,0.0
virginia-tech,74,42,-32,21.4,20.3,0.0
virginia,75,46,-29,21.3,20.1,0.0
georgia-tech,4,5,1,52.1,53.7,0.0
oklahoma,18,14,-4,41.3,35.7,0.0
texas-christian,9,7,-2,47.3,45.7,0.0
oklahoma-state,54,74,20,28.8,14.9,0.0
baylor,19,12,-7,40.4,34.2,0.0
west-virginia,10,37,27,44.7,41.4,0.0
texas-tech,111,95,-16,11.1,-14.6,0.0
texas,97,54,-43,15.0,4.5,0.0
kansas-state,43,27,-16,32.9,21.8,0.0
iowa-state,99,111,12,14.3,-9.3,0.0
kansas,119,109,-10,7.3,-14.9,0.0
notre-dame,16,41,25,41.5,36.1,0.0
brigham-young,27,43,16,37.2,28.9,0.0
army,114,89,-25,9.7,-8.9,0.0
temple,49,80,31,30.1,17.0,0.0
south-florida,52,114,62,28.9,15.1,0.0
cincinnati,44,64,20,32.3,20.7,0.0
connecticut,118,119,1,7.9,-20.0,0.0
east-carolina,85,56,-29,18.7,-1.9,0.0
central-florida,93,63,-30,15.6,5.8,0.0
houston,51,66,15,29.2,15.5,0.0
navy,37,29,-8,34.9,25.1,0.0
memphis,12,34,22,43.0,38.6,0.0
tulsa,109,118,9,11.6,-13.7,0.0
tulane,116,102,-14,8.4,-12.1,0.0
southern-methodist,121,128,7,4.9,-20.8,0.0
bowling-green-state,115,100,-15,9.0,-10.6,0.0
akron,104,105,1,13.2,0.0,0.0
ohio,71,97,26,21.5,2.8,0.0
buffalo,68,99,31,23.0,5.3,0.0
kent-state,127,121,-6,2.0,-28.1,0.0
massachusetts,113,117,4,10.1,-13.0,0.0
miami-oh,103,120,17,13.5,-10.7,0.0
toledo,62,53,-9,25.2,17.4,0.0
western-michigan,87,73,-14,18.3,12.6,0.0
northern-illinois,69,60,-9,22.0,3.6,0.0
central-michigan,106,87,-19,12.7,-1.4,0.0
ball-state,89,101,12,16.7,-5.3,0.0
eastern-michigan,123,127,4,4.4,-22.0,0.0
air-force,13,47,34,42.7,38.0,0.0
boise-state,25,28,3,38.2,30.6,0.0
colorado-state,41,70,29,33.2,22.3,0.0
new-mexico,24,92,68,39.3,32.5,0.0
utah-state,86,58,-28,18.3,-2.5,0.0
wyoming,129,107,-22,0.0,-33.1,0.0
san-diego-state,59,68,9,26.8,11.5,0.0
nevada,72,75,3,21.5,2.7,0.0
san-jose-state,80,115,35,20.5,1.1,0.0
fresno-state,73,96,23,21.4,2.6,0.0
nevada-las-vegas,117,124,7,8.2,-12.7,0.0
hawaii,88,108,20,17.1,-4.6,0.0
appalachian-state,26,62,36,38.1,30.5,0.0
georgia-southern,79,18,-61,20.6,18.5,0.0
arkansas-state,101,77,-24,14.1,2.2,0.0
georgia-state,122,129,7,4.7,-21.4,0.0
south-alabama,92,91,-1,15.6,-7.1,0.0
idaho,124,123,-1,4.3,-22.3,0.0
louisiana-lafayette,83,65,-18,19.0,14.4,0.0
troy,120,122,2,6.8,-16.2,0.0
new-mexico-state,126,125,-1,3.6,-24.0,0.0
texas-state,108,82,-26,12.0,-3.1,0.0
louisiana-monroe,112,112,0,11.1,-5.4,0.0
western-kentucky,78,79,1,21.0,1.9,0.0
marshall,34,16,-18,36.0,26.9,0.0
middle-tennessee-state,28,72,44,37.0,28.6,0.0
florida-international,61,90,29,26.0,10.2,0.0
old-dominion,105,110,5,13.0,-11.4,0.0
florida-atlantic,110,106,-4,11.5,-4.4,0.0
charlotte,81,94,13,20.0,0.2,0.0
southern-mississippi,107,116,9,12.1,-2.9,0.0
louisiana-tech,39,40,1,34.5,24.4,0.0
rice,42,78,36,33.1,22.1,0.0
texas-el-paso,96,85,-11,15.4,5.5,0.0
texas-san-antonio,98,104,6,14.7,3.6,0.0
north-texas,95,98,3,15.5,-2.0,0.0
fcs,128,126,-2,0.8,-26.2,0.0
