Conference,Score
Southeastern Conference,38.3
Independent,35.9
Big Ten Conference,35.2
Atlantic Coast Conference,35.0
Big 12 Conference,34.8
Pac-12 Conference,34.7
American Athletic Conference,27.6
Mountain West Conference,20.8
Mid-American Conference,19.3
Conference USA,16.5
Sun Belt Conference,16.2
FCS,0.9
