Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,23,17,-6,40.7,31.3,9.8
georgia,33,36,3,37.7,31.9,12.3
tennessee,30,35,5,38.4,38.4,10.1
kentucky,90,87,-3,13.8,8.6,4.3
vanderbilt,87,85,-2,15.0,16.9,7.3
missouri,81,78,-3,16.9,15.7,4.5
south-carolina,96,97,1,10.2,9.7,4.8
alabama,3,3,0,61.8,53.0,15.5
mississippi,14,19,5,44.4,41.6,12.8
louisiana-state,17,24,7,42.6,41.0,13.2
arkansas,41,46,5,33.5,36.5,10.6
mississippi-state,43,38,-5,32.1,28.4,8.7
texas-am,49,45,-4,29.4,24.1,7.9
auburn,61,58,-3,23.2,23.4,11.1
stanford,13,11,-2,49.1,42.5,12.6
oregon,24,23,-1,40.2,35.5,9.1
washington-state,67,57,-10,21.8,11.9,11.7
california,52,52,0,28.0,26.9,7.4
washington,47,55,8,29.6,36.2,9.0
oregon-state,107,104,-3,6.1,1.5,3.3
utah,19,20,1,41.9,38.0,11.5
southern-california,26,28,2,40.0,41.0,10.9
ucla,42,31,-11,33.3,30.2,9.4
arizona-state,55,53,-2,25.6,28.1,9.0
arizona,63,64,1,22.8,22.7,7.9
colorado,93,94,1,12.1,11.2,5.0
michigan-state,8,9,1,52.3,41.4,10.7
ohio-state,4,5,1,60.4,51.4,13.7
michigan,16,10,-6,43.0,39.6,14.1
penn-state,53,47,-6,27.1,25.2,7.9
indiana,68,72,4,21.8,20.6,7.2
rutgers,91,89,-2,12.5,10.5,6.4
maryland,88,95,7,14.1,22.0,7.8
iowa,6,8,2,52.9,37.5,12.4
northwestern,25,25,0,40.1,30.4,8.5
wisconsin,27,30,3,39.2,34.0,10.0
nebraska,62,59,-3,23.0,29.7,8.1
minnesota,76,69,-7,18.2,18.6,7.1
illinois,77,73,-4,17.8,17.7,5.4
purdue,103,102,-1,6.8,4.3,5.4
clemson,1,1,0,64.7,51.0,15.9
florida-state,12,14,2,49.2,42.6,11.2
louisville,45,48,3,31.4,32.8,10.5
north-carolina-state,44,39,-5,31.6,33.1,9.5
syracuse,82,88,6,16.8,21.8,6.4
wake-forest,92,93,1,12.3,16.4,5.4
boston-college,78,75,-3,17.5,33.1,11.3
north-carolina,11,12,1,50.9,39.6,11.6
pittsburgh,38,27,-11,35.6,34.0,9.4
miami-fl,56,63,7,25.5,17.9,7.4
duke,50,51,1,29.3,29.1,9.3
virginia-tech,57,60,3,24.9,26.8,7.7
virginia,84,84,0,15.9,19.4,6.9
georgia-tech,75,68,-7,18.6,36.6,13.5
oklahoma,2,4,2,62.0,53.3,12.7
texas-christian,15,18,3,44.0,35.7,10.7
oklahoma-state,39,22,-17,35.6,24.5,8.6
baylor,9,6,-3,51.8,47.7,13.4
west-virginia,35,40,5,36.2,37.4,9.5
texas-tech,64,66,2,22.8,17.5,8.5
texas,80,80,0,16.9,19.4,6.6
kansas-state,74,82,8,18.7,17.1,7.4
iowa-state,94,91,-3,12.0,15.6,10.0
kansas,127,125,-2,0.4,-19.8,5.7
notre-dame,7,7,0,52.4,46.9,12.3
brigham-young,40,44,4,34.6,27.4,8.4
army,98,100,2,8.4,8.6,8.0
temple,29,32,3,38.6,28.5,7.2
south-florida,32,33,1,38.0,37.8,10.1
cincinnati,59,65,6,24.1,19.9,6.5
connecticut,79,76,-3,17.0,11.0,10.3
east-carolina,83,81,-2,16.3,14.3,7.0
central-florida,126,126,0,0.5,-19.1,7.4
houston,10,13,3,51.2,40.1,12.3
navy,5,2,-3,53.4,49.8,14.0
memphis,22,29,7,41.2,36.9,9.9
tulsa,86,90,4,15.0,6.9,6.1
tulane,109,108,-1,5.6,-5.0,5.0
southern-methodist,117,110,-7,4.3,-5.9,6.4
bowling-green-state,31,37,6,38.1,32.5,13.3
akron,65,70,5,22.4,16.8,5.8
ohio,69,77,8,21.7,11.7,4.2
buffalo,95,92,-3,11.3,2.8,3.4
kent-state,105,103,-2,6.2,-3.1,7.3
massachusetts,106,116,10,6.2,-3.1,6.2
miami-oh,114,117,3,4.6,-8.2,5.2
toledo,21,15,-6,41.5,33.6,9.7
western-michigan,54,62,8,26.5,24.1,9.7
northern-illinois,48,42,-6,29.5,24.3,8.7
central-michigan,72,67,-5,20.2,13.0,7.6
ball-state,112,107,-5,5.0,-7.1,2.6
eastern-michigan,125,128,3,0.7,-19.3,7.3
air-force,28,16,-12,38.8,39.1,11.2
boise-state,37,41,4,35.7,34.2,10.4
colorado-state,73,71,-2,20.2,13.0,5.8
new-mexico,70,79,9,21.4,15.1,8.3
utah-state,66,61,-5,22.0,21.0,10.2
wyoming,115,119,4,4.5,-4.9,11.7
san-diego-state,34,34,0,37.3,31.3,11.2
nevada,85,83,-2,15.2,7.3,4.0
san-jose-state,89,86,-3,14.0,8.9,5.2
fresno-state,113,111,-2,4.9,-7.4,5.5
nevada-las-vegas,97,96,-1,8.7,4.9,9.7
hawaii,122,122,0,2.9,-13.1,5.7
appalachian-state,20,21,1,41.9,34.1,9.6
georgia-southern,18,26,8,42.0,40.0,9.7
arkansas-state,51,50,-1,29.1,20.7,7.1
georgia-state,108,113,5,6.0,-10.1,8.0
south-alabama,102,101,-1,6.8,-8.4,4.0
idaho,120,121,1,3.5,-13.7,7.6
louisiana-lafayette,99,99,0,8.1,-2.6,5.1
troy,100,98,-2,7.4,-0.9,7.2
new-mexico-state,121,120,-1,3.1,-13.7,8.4
texas-state,116,115,-1,4.4,-9.8,5.6
louisiana-monroe,123,123,0,1.5,-14.9,6.7
western-kentucky,36,43,7,35.9,24.8,7.8
marshall,58,56,-2,24.4,12.5,6.0
middle-tennessee-state,71,74,3,21.2,14.8,9.0
florida-international,110,109,-1,5.5,-10.4,4.6
old-dominion,119,114,-5,4.0,-13.8,4.7
florida-atlantic,104,112,8,6.2,-3.0,4.7
charlotte,124,124,0,0.7,-20.0,8.2
southern-mississippi,46,54,8,30.4,21.2,5.8
louisiana-tech,60,49,-11,23.8,15.1,6.2
rice,101,106,5,7.2,-6.6,9.2
texas-el-paso,118,118,0,4.1,-13.6,8.2
texas-san-antonio,111,105,-6,5.0,-6.9,2.8
north-texas,129,129,0,0.0,-23.0,11.1
fcs,128,127,-1,0.3,-20.5,7.3
