Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,13,15,2,48.1,37.5,10.3
georgia,33,37,4,36.4,32.9,13.2
tennessee,34,39,5,35.3,38.0,10.7
kentucky,93,95,2,13.8,8.4,4.7
vanderbilt,74,76,2,19.4,21.4,7.5
missouri,69,74,5,21.3,18.9,4.4
south-carolina,94,90,-4,13.7,14.6,5.0
alabama,3,4,1,61.7,54.9,16.8
mississippi,27,25,-2,41.4,40.6,14.0
louisiana-state,16,9,-7,46.3,43.2,14.3
arkansas,37,47,10,34.7,37.1,11.1
mississippi-state,38,33,-5,33.9,29.0,9.5
texas-am,50,49,-1,30.0,23.0,8.6
auburn,61,56,-5,24.4,25.1,12.0
stanford,14,10,-4,47.8,43.3,13.0
oregon,30,38,8,37.7,35.0,8.8
washington-state,64,68,4,23.0,12.0,10.6
california,51,52,1,29.5,27.9,7.8
washington,62,54,-8,23.9,32.1,9.0
oregon-state,105,104,-1,7.7,3.3,3.3
utah,18,12,-6,46.2,41.0,12.2
southern-california,23,24,1,42.3,42.1,11.6
ucla,35,29,-6,35.2,31.1,10.2
arizona-state,60,66,6,24.6,25.6,8.5
arizona,57,61,4,26.0,25.0,8.6
colorado,89,89,0,14.6,12.9,5.3
michigan-state,15,17,2,47.7,37.0,11.3
ohio-state,2,2,0,63.2,50.0,14.5
michigan,11,13,2,48.5,44.1,15.0
penn-state,42,40,-2,32.8,27.3,7.8
indiana,81,78,-3,17.7,17.6,6.5
rutgers,97,97,0,12.5,11.2,7.0
maryland,95,98,3,12.8,21.2,7.2
iowa,9,11,2,53.0,38.1,11.9
northwestern,31,35,4,37.1,28.2,9.1
wisconsin,22,22,0,42.5,35.8,10.8
nebraska,59,64,5,24.9,29.7,8.7
minnesota,78,71,-7,18.2,18.8,7.6
illinois,67,60,-7,22.0,20.2,5.6
purdue,103,106,3,8.2,5.0,5.7
clemson,1,1,0,67.9,55.5,16.2
florida-state,12,19,7,48.4,44.0,11.9
louisville,40,43,3,33.7,35.2,10.8
north-carolina-state,39,34,-5,33.8,35.5,9.3
syracuse,84,84,0,16.7,22.9,6.8
wake-forest,91,93,2,14.3,16.3,4.5
boston-college,70,70,0,20.4,33.5,12.3
north-carolina,10,18,8,49.0,38.6,10.3
pittsburgh,32,41,9,36.9,33.7,8.3
miami-fl,66,55,-11,22.3,15.2,7.9
duke,46,36,-10,31.5,31.3,10.0
virginia-tech,56,63,7,26.5,29.3,7.2
virginia,90,88,-2,14.4,16.6,7.0
georgia-tech,65,59,-6,22.9,40.4,14.6
oklahoma,4,8,4,58.7,51.0,12.4
texas-christian,17,14,-3,46.2,35.1,11.6
oklahoma-state,19,16,-3,45.6,29.5,8.5
baylor,8,3,-5,53.7,46.1,14.2
west-virginia,48,51,3,30.8,33.4,10.1
texas-tech,68,72,4,21.9,17.4,8.1
texas,77,69,-8,18.6,19.8,6.6
kansas-state,86,73,-13,16.2,18.3,7.9
iowa-state,92,94,2,14.2,15.9,8.8
kansas,126,127,1,1.1,-16.2,6.2
notre-dame,6,6,0,56.5,48.2,12.8
brigham-young,45,31,-14,32.5,26.8,9.1
army,100,100,0,9.8,10.4,8.1
temple,36,26,-10,34.7,24.9,7.4
south-florida,43,50,7,32.8,33.6,8.2
cincinnati,55,57,2,26.6,22.8,6.7
connecticut,82,80,-2,17.2,10.6,9.6
east-carolina,85,86,1,16.3,14.3,6.8
central-florida,125,126,1,1.1,-15.8,7.1
houston,7,5,-2,56.3,41.9,12.7
navy,5,7,2,58.2,51.9,13.0
memphis,20,20,0,44.4,38.4,10.4
tulsa,83,77,-6,16.7,9.7,6.3
tulane,104,108,4,8.0,-1.2,5.1
southern-methodist,116,117,1,3.6,-6.9,6.4
bowling-green-state,28,32,4,40.4,32.8,12.5
akron,76,83,7,18.8,13.8,5.6
ohio,80,92,12,17.8,7.3,4.1
buffalo,87,81,-6,15.1,6.4,3.6
kent-state,106,103,-3,7.7,-2.2,7.8
massachusetts,111,113,2,5.8,-3.3,6.2
miami-oh,117,116,-1,3.5,-10.5,5.4
toledo,21,23,2,43.8,33.2,9.5
western-michigan,54,48,-6,26.8,23.2,8.7
northern-illinois,44,45,1,32.7,27.2,8.4
central-michigan,72,67,-5,20.1,16.5,6.9
ball-state,107,107,0,6.9,-4.4,2.6
eastern-michigan,127,125,-2,0.5,-21.2,7.9
air-force,25,28,3,42.1,41.7,11.4
boise-state,29,21,-8,37.8,35.1,11.3
colorado-state,75,85,10,18.9,14.0,6.3
new-mexico,71,82,11,20.2,11.6,8.9
utah-state,63,58,-5,23.3,22.9,10.4
wyoming,118,119,1,3.3,-7.0,11.9
san-diego-state,41,46,5,33.1,27.8,9.3
nevada,79,79,0,18.2,8.1,3.9
san-jose-state,88,87,-1,14.7,10.6,4.4
fresno-state,109,112,3,6.2,-6.3,6.0
nevada-las-vegas,96,91,-5,12.6,11.7,10.3
hawaii,120,118,-2,2.9,-12.9,5.6
appalachian-state,26,27,1,41.9,34.9,10.1
georgia-southern,24,30,6,42.2,37.2,9.4
arkansas-state,52,53,1,28.9,21.3,5.6
georgia-state,114,121,7,4.5,-12.0,8.0
south-alabama,99,105,6,9.9,-5.3,4.1
idaho,119,115,-4,3.1,-15.0,7.9
louisiana-lafayette,98,96,-2,11.1,0.3,4.8
troy,101,101,0,9.0,1.6,6.8
new-mexico-state,124,124,0,2.2,-16.4,8.5
texas-state,115,111,-4,4.1,-10.3,5.1
louisiana-monroe,123,123,0,2.3,-12.8,6.1
western-kentucky,47,42,-5,31.1,19.8,7.6
marshall,53,62,9,27.7,14.0,6.4
middle-tennessee-state,73,75,2,19.6,15.5,9.5
florida-international,102,99,-3,8.3,-5.9,3.5
old-dominion,110,109,-1,6.0,-11.7,5.1
florida-atlantic,113,110,-3,4.8,-6.9,5.1
