Conference,Score
Independents,32.1
SEC,30.6
ACC,30.6
B1G,30.4
Big12,29.6
Pac12,28.7
AAC,25.2
MountainWest,18.7
MAC,17.9
SunBelt,13.8
CUSA,12.9
FCS,0.3
