Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,18,20,2,50.3,40.9,9.8
georgia,42,25,-17,33.8,31.9,14.4
tennessee,39,47,8,34.8,43.4,10.6
kentucky,84,77,-7,17.2,8.3,5.1
vanderbilt,75,73,-2,19.7,21.0,6.8
missouri,72,70,-2,20.7,15.3,4.4
south-carolina,91,80,-11,16.0,12.3,5.3
alabama,6,5,-1,58.4,51.7,18.5
mississippi,23,22,-1,46.2,40.6,15.4
louisiana-state,3,2,-1,64.6,52.8,15.2
arkansas,52,54,2,28.1,30.1,12.1
mississippi-state,33,30,-3,38.2,31.1,10.4
texas-am,38,39,1,35.4,27.0,9.5
auburn,63,51,-12,23.6,21.1,13.3
stanford,13,12,-1,52.9,44.4,12.7
oregon,45,46,1,31.7,28.2,9.3
washington-state,69,71,2,21.4,10.5,8.5
california,41,37,-4,33.9,32.0,7.9
washington,46,60,14,31.4,36.6,7.9
oregon-state,102,102,0,11.8,9.2,3.3
utah,15,14,-1,51.9,43.0,12.5
southern-california,28,34,6,41.3,44.6,11.6
ucla,34,32,-2,37.8,30.6,11.3
arizona-state,61,57,-4,25.2,24.2,7.8
arizona,55,40,-15,27.3,24.5,9.5
colorado,79,81,2,18.1,13.0,5.6
michigan-state,14,8,-6,52.9,37.3,12.2
ohio-state,4,4,0,61.2,47.3,15.8
michigan,17,17,0,51.2,50.7,15.1
penn-state,37,42,5,37.0,27.3,6.9
indiana,77,79,2,19.5,12.9,6.4
rutgers,95,82,-13,15.3,10.6,7.7
maryland,92,87,-5,15.8,21.3,5.2
iowa,11,13,2,54.2,38.9,9.9
northwestern,35,35,0,37.8,30.5,9.9
wisconsin,26,27,1,42.8,35.7,11.7
nebraska,71,61,-10,20.9,28.3,9.6
minnesota,67,67,0,22.3,18.5,8.3
illinois,70,62,-8,21.3,16.4,5.5
purdue,101,108,7,11.8,9.3,5.6
clemson,1,1,0,72.1,60.4,14.1
florida-state,16,15,-1,51.7,42.8,12.8
louisville,50,55,5,29.8,33.5,10.7
north-carolina-state,40,36,-4,34.5,33.1,8.5
syracuse,74,76,2,20.1,22.2,7.3
wake-forest,94,92,-2,15.4,13.9,3.0
boston-college,62,56,-6,24.3,37.2,13.6
north-carolina,24,29,5,44.1,32.7,8.4
pittsburgh,36,28,-8,37.1,29.5,7.3
miami-fl,58,64,6,26.5,19.3,8.7
duke,25,18,-7,43.2,38.6,10.6
virginia-tech,60,74,14,25.3,28.7,6.1
virginia,80,97,17,18.0,17.1,6.6
georgia-tech,57,48,-9,26.6,42.9,16.1
