Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,25,26,1,39.6,24.8,14.3
georgia,2,5,3,57.3,49.7,22.6
tennessee,38,38,0,35.1,30.9,16.3
kentucky,56,45,-11,26.8,16.3,6.8
vanderbilt,86,100,14,17.0,9.1,3.1
missouri,49,47,-2,29.3,10.4,6.9
south-carolina,77,72,-5,20.4,17.0,7.5
alabama,6,1,-5,53.1,62.4,30.0
mississippi,1,4,3,60.4,54.0,24.4
louisiana-state,3,9,6,55.5,52.7,21.7
arkansas,74,43,-31,20.9,18.1,19.8
mississippi-state,31,37,6,37.4,35.0,17.0
texas-am,21,27,6,41.0,26.9,14.6
auburn,52,35,-17,27.3,17.3,22.5
stanford,37,55,18,35.2,31.0,10.2
oregon,41,42,1,34.4,29.7,15.3
washington-state,114,107,-7,8.2,-16.2,9.1
california,29,25,-4,37.7,22.2,12.3
washington,46,54,8,30.6,23.0,10.7
oregon-state,76,96,20,20.7,5.7,3.2
utah,18,29,11,42.0,28.3,12.4
southern-california,34,10,-24,36.6,33.5,18.8
ucla,11,15,4,47.3,35.6,17.1
arizona-state,73,93,20,21.4,6.8,7.2
arizona,16,36,20,44.4,31.7,8.4
colorado,59,73,14,26.0,14.9,5.6
michigan-state,10,13,3,48.0,36.6,20.4
ohio-state,4,3,-1,54.7,46.0,26.8
michigan,43,51,8,33.4,27.8,11.3
penn-state,45,68,23,31.5,24.5,6.2
indiana,62,76,14,25.8,5.5,3.4
rutgers,92,66,-26,15.3,5.2,11.6
maryland,72,87,15,21.5,7.1,7.5
iowa,44,52,8,32.6,15.1,4.8
northwestern,13,23,10,46.2,34.1,12.4
wisconsin,28,31,3,38.9,37.5,18.9
nebraska,51,41,-10,27.7,34.1,14.1
minnesota,53,49,-4,27.3,17.2,13.2
illinois,63,33,-30,24.6,12.6,8.3
purdue,102,83,-19,12.5,-1.5,5.9
clemson,14,20,6,45.3,32.8,13.8
florida-state,5,8,3,54.0,45.1,18.9
louisville,100,95,-5,12.7,13.8,16.6
north-carolina-state,24,40,16,39.7,25.1,9.1
syracuse,36,30,-6,35.6,19.3,12.0
wake-forest,79,82,3,18.9,2.5,2.8
boston-college,19,6,-13,41.6,42.3,19.0
north-carolina,50,79,29,27.9,18.2,3.9
pittsburgh,58,46,-12,26.6,16.0,6.3
miami-fl,20,22,2,41.6,27.6,13.2
duke,40,19,-21,34.6,30.0,14.4
virginia-tech,47,63,16,29.7,21.5,9.3
virginia,89,88,-1,16.3,7.6,9.3
georgia-tech,8,2,-6,48.1,53.7,26.3
oklahoma,9,12,3,48.1,36.7,17.7
texas-christian,12,7,-5,46.3,34.2,20.9
oklahoma-state,35,61,26,35.7,19.5,6.1
baylor,15,18,3,44.6,36.4,16.0
west-virginia,27,21,-6,39.1,28.1,17.4
texas-tech,61,77,16,25.8,5.5,6.7
texas,81,75,-6,18.5,12.6,4.5
kansas-state,23,24,1,39.9,25.2,12.0
iowa-state,109,114,5,9.9,-7.4,6.0
kansas,122,120,-2,5.2,-14.9,6.6
notre-dame,7,11,4,51.7,41.8,18.0
brigham-young,33,17,-16,36.9,33.9,15.2
army,119,119,0,6.5,-7.8,5.1
temple,39,28,-11,35.1,18.6,10.5
south-florida,82,69,-13,18.5,12.6,7.0
cincinnati,67,67,0,22.8,9.4,8.8
connecticut,105,113,8,11.6,-10.2,9.1
east-carolina,106,91,-15,11.4,-4.0,1.2
central-florida,115,108,-7,7.5,-4.2,3.2
houston,42,32,-10,34.4,21.1,9.2
navy,22,39,17,40.9,30.8,11.7
memphis,17,16,-1,43.4,30.2,17.5
tulsa,69,58,-11,21.6,7.2,8.9
tulane,112,121,9,8.5,-10.6,6.5
southern-methodist,103,109,6,11.8,-3.1,8.5
bowling-green-state,88,85,-3,16.7,8.5,6.2
akron,94,110,16,15.1,4.6,1.5
ohio,65,50,-15,23.5,2.3,5.1
buffalo,66,90,24,23.2,10.0,2.2
kent-state,104,103,-1,11.7,-3.2,12.0
massachusetts,121,126,5,6.0,-12.6,10.3
miami-oh,117,116,-1,6.7,-14.9,6.9
toledo,54,34,-20,27.1,10.1,10.8
western-michigan,99,112,13,12.7,-0.9,7.2
northern-illinois,57,62,5,26.7,16.2,3.0
central-michigan,96,102,6,13.7,1.3,2.9
ball-state,93,101,8,15.2,-3.9,2.6
eastern-michigan,125,124,-1,1.7,-26.5,10.6
air-force,26,14,-12,39.2,38.1,17.9
boise-state,32,44,12,37.0,34.1,14.5
colorado-state,75,57,-18,20.8,18.0,10.2
new-mexico,87,70,-17,16.7,8.5,13.3
utah-state,91,89,-2,15.5,5.7,1.8
wyoming,129,129,0,0.0,-30.6,15.1
san-diego-state,101,80,-21,12.5,-1.4,4.8
nevada,97,99,2,13.5,0.8,3.3
san-jose-state,107,97,-10,10.7,-5.7,0.7
fresno-state,98,92,-6,13.1,0.0,1.1
nevada-las-vegas,116,118,2,6.9,-6.4,5.5
hawaii,85,84,-1,17.0,-0.8,3.7
appalachian-state,55,56,1,27.0,23.4,13.0
georgia-southern,48,53,5,29.7,21.4,10.6
arkansas-state,83,105,22,17.3,9.8,1.0
georgia-state,124,117,-7,3.7,-21.8,9.2
south-alabama,95,111,16,14.8,-4.7,5.2
idaho,126,125,-1,0.8,-28.8,9.9
louisiana-lafayette,70,74,4,21.6,12.6,6.4
troy,110,115,5,9.3,-9.0,7.6
new-mexico-state,128,127,-1,0.0,-30.5,12.7
texas-state,90,78,-12,16.1,6.9,5.0
louisiana-monroe,84,86,2,17.0,3.5,3.6
western-kentucky,78,60,-18,19.4,3.4,3.2
marshall,64,71,7,23.6,10.8,11.0
middle-tennessee-state,30,48,18,37.6,35.2,13.5
florida-international,80,98,18,18.8,2.4,5.2
old-dominion,108,94,-14,10.3,-12.5,4.7
florida-atlantic,113,104,-9,8.2,-1.8,3.6
charlotte,111,64,-47,9.2,-14.4,2.5
southern-mississippi,68,81,13,22.6,9.0,4.0
louisiana-tech,71,59,-12,21.5,19.7,10.7
rice,60,65,5,25.8,14.6,9.4
texas-el-paso,123,122,-1,4.4,-20.4,9.5
texas-san-antonio,118,106,-12,6.7,-7.1,1.9
north-texas,120,123,3,6.1,-12.4,9.3
fcs,127,128,1,0.2,-28.0,12.7
