Conference,Score
Big 12 Conference,37.8
Southeastern Conference,36.7
Big East Conference,35.8
Big Ten Conference,35.2
Pacific-10 Conference,35.2
Atlantic Coast Conference,34.1
Independent,25.0
Mountain West Conference,22.7
Conference USA,21.2
Mid-American Conference,20.5
Western Athletic Conference,16.3
Sun Belt Conference,12.9
FCS,1.9
