Conference,Score
Southeastern Conference,33.9
Big East Conference,33.8
Big 12 Conference,33.6
Big Ten Conference,33.3
Pacific-10 Conference,32.7
Atlantic Coast Conference,29.9
Independent,24.8
Mountain West Conference,21.0
Mid-American Conference,18.3
Conference USA,17.8
Western Athletic Conference,15.0
Sun Belt Conference,13.0
FCS,1.4
