Conference,Score
Big 12 Conference,35.5
Southeastern Conference,34.2
Big East Conference,33.5
Big Ten Conference,33.2
Pacific-10 Conference,33.2
Atlantic Coast Conference,31.6
Independent,24.0
Mountain West Conference,21.4
Conference USA,19.8
Mid-American Conference,18.4
Western Athletic Conference,15.1
Sun Belt Conference,11.4
FCS,1.3
