Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
southern-california,5,5,0,62.5,52.1,14.3
washington-state,14,14,0,48.3,33.2,8.7
arizona-state,46,45,-1,29.7,19.3,6.0
oregon-state,24,24,0,41.5,35.2,10.2
ucla,38,37,-1,32.8,27.1,8.6
california,37,36,-1,33.0,27.4,10.5
washington,44,44,0,30.1,22.3,6.2
oregon,42,41,-1,30.8,23.5,8.2
arizona,84,84,0,12.6,2.3,4.0
stanford,90,91,1,11.4,11.4,9.2
georgia,7,7,0,57.0,38.0,9.4
florida,34,34,0,34.6,24.2,10.5
tennessee,30,29,-1,36.9,27.9,8.6
kentucky,51,51,0,28.2,18.9,8.6
south-carolina,68,68,0,21.3,17.4,6.3
vanderbilt,96,96,0,9.4,6.3,6.9
alabama,8,8,0,54.1,45.4,13.2
auburn,22,22,0,42.5,36.8,10.6
arkansas,15,15,0,46.1,40.0,14.5
louisiana-state,27,27,0,38.8,30.9,10.7
mississippi,64,64,0,23.0,14.8,5.1
mississippi-state,86,87,1,11.8,6.7,3.9
colorado,23,23,0,41.9,33.5,10.5
kansas-state,1,1,0,70.7,63.1,15.5
iowa-state,47,47,0,29.4,24.3,9.6
nebraska,35,35,0,33.4,31.9,12.4
missouri,57,60,3,24.5,24.7,9.2
kansas,111,111,0,3.7,-16.4,3.7
oklahoma,6,6,0,58.1,44.7,13.0
texas,11,11,0,51.2,37.1,10.0
texas-tech,36,42,6,33.1,23.0,9.0
oklahoma-state,48,48,0,29.2,20.7,6.5
texas-am,55,58,3,25.7,20.1,7.5
baylor,106,106,0,6.2,-11.3,4.2
ohio-state,3,3,0,64.5,41.9,10.9
iowa,4,4,0,63.4,46.9,11.7
michigan,17,18,1,45.3,34.7,8.9
penn-state,9,9,0,52.3,44.9,14.5
purdue,45,43,-2,30.0,28.9,8.7
illinois,69,69,0,21.2,17.3,6.2
minnesota,53,52,-1,27.8,18.2,7.2
wisconsin,41,40,-1,30.9,27.2,7.4
michigan-state,82,82,0,13.2,4.0,6.7
indiana,102,102,0,7.3,-7.8,8.6
northwestern,104,103,-1,6.7,-9.8,7.6
florida-state,18,17,-1,44.8,38.1,11.7
maryland,16,16,0,45.6,33.4,11.6
virginia,50,49,-1,28.4,17.1,6.8
north-carolina-state,20,20,0,43.3,30.1,8.3
clemson,59,53,-6,23.6,13.4,6.1
georgia-tech,43,39,-4,30.5,23.1,7.9
wake-forest,52,50,-2,28.0,24.8,10.0
north-carolina,100,100,0,8.6,-3.8,6.8
duke,95,94,-1,9.8,7.9,11.5
miami-fl,2,2,0,66.2,44.4,12.2
west-virginia,12,12,0,49.6,40.9,12.5
pittsburgh,31,31,0,36.1,26.6,10.5
virginia-tech,19,19,0,44.4,37.3,12.2
boston-college,32,32,0,35.8,26.0,7.2
syracuse,73,73,0,16.4,12.5,5.9
temple,75,74,-1,16.3,12.2,6.2
rutgers,112,112,0,2.8,-16.3,10.9
south-florida,21,21,0,43.3,27.8,8.9
notre-dame,13,13,0,49.1,34.2,10.5
connecticut,65,65,0,22.9,14.5,10.8
utah-state,101,101,0,7.5,-12.5,4.9
troy,74,75,1,16.4,12.4,5.7
navy,98,99,1,8.8,3.9,5.6
colorado-state,26,26,0,38.9,23.9,8.2
new-mexico,62,62,0,23.1,12.5,4.5
air-force,28,28,0,38.7,30.8,11.3
san-diego-state,94,95,1,10.0,-2.8,4.3
utah,67,67,0,21.5,14.9,10.5
nevada-las-vegas,71,71,0,18.0,10.0,3.8
brigham-young,81,80,-1,13.3,-0.9,9.4
wyoming,107,107,0,5.9,-7.8,6.3
texas-christian,25,25,0,40.2,23.6,10.8
cincinnati,58,55,-3,24.4,17.6,9.4
louisville,60,56,-4,23.3,12.7,7.7
southern-mississippi,63,61,-2,23.1,9.9,5.2
tulane,72,72,0,17.5,-0.1,6.2
alabama-birmingham,91,88,-3,11.3,-5.3,6.5
east-carolina,88,86,-2,11.6,-0.3,4.9
houston,77,77,0,15.0,3.0,6.1
memphis,99,98,-1,8.6,-3.6,4.4
army,117,117,0,0.8,-27.2,9.2
marshall,39,46,7,32.3,11.0,4.5
central-florida,61,63,2,23.2,10.1,4.0
miami-oh,54,57,3,26.0,15.1,6.2
ohio,79,79,0,13.5,4.8,9.6
akron,89,90,1,11.5,-0.4,6.4
kent-state,103,104,1,6.7,-9.8,7.7
buffalo,114,115,1,1.4,-23.6,5.6
northern-illinois,40,38,-2,31.3,18.8,9.5
toledo,33,33,0,35.5,23.6,5.9
bowling-green-state,29,30,1,37.1,22.8,9.5
ball-state,76,76,0,15.6,0.0,5.2
western-michigan,85,85,0,12.6,2.3,4.0
central-michigan,92,92,0,11.2,-1.3,3.5
eastern-michigan,118,118,0,0.0,-31.2,8.5
boise-state,10,10,0,52.1,32.9,11.9
hawaii,56,59,3,25.0,4.1,2.7
fresno-state,70,70,0,20.7,3.9,7.0
san-jose-state,93,93,0,11.0,-7.8,2.4
nevada,83,83,0,12.9,-1.7,3.4
rice,78,78,0,13.9,3.5,4.8
louisiana-tech,97,97,0,8.9,-7.6,3.4
southern-methodist,105,105,0,6.3,-11.0,4.6
texas-el-paso,113,113,0,1.8,-23.9,7.3
tulsa,116,116,0,1.0,-26.1,8.1
north-texas,49,54,5,28.8,17.7,6.8
new-mexico-state,66,66,0,22.0,7.8,5.0
arkansas-state,87,89,2,11.6,-6.5,9.7
middle-tennessee-state,80,81,1,13.3,4.3,6.7
louisiana-lafayette,108,108,0,5.6,-13.4,5.7
louisiana-monroe,110,110,0,4.3,-17.4,10.0
idaho,109,109,0,5.1,-10.9,5.7
fcs,115,114,-1,1.4,-21.4,5.2
