Division,Score
Southeastern Conference - West,36.4
Big 12 Conference - South,34.1
Big East Conference,33.8
Big Ten Conference,33.3
Big 12 Conference - North,33.0
Pacific-10 Conference,32.7
Southeastern Conference - East,31.4
Atlantic Coast Conference,29.9
Independent,24.8
Mountain West Conference,21.0
Mid-American Conference - West,20.0
Conference USA,17.8
Mid-American Conference - East,16.5
Western Athletic Conference,15.0
Sun Belt Conference,13.0
FCS,1.4
