Division,Score
Southeastern Conference - West,40.1
Big 12 Conference - South,37.9
Big 12 Conference - North,37.7
Big East Conference,35.8
Big Ten Conference,35.2
Pacific-10 Conference,35.2
Atlantic Coast Conference,34.1
Southeastern Conference - East,33.3
Independent,25.0
Mid-American Conference - West,23.9
Mountain West Conference,22.7
Conference USA,21.2
Mid-American Conference - East,17.1
Western Athletic Conference,16.3
Sun Belt Conference,12.9
FCS,1.9
