Division,Score
Southeastern Conference - West,40.3
Pacific-10 Conference,39.9
Big 12 Conference - North,39.9
Big Ten Conference,37.9
Southeastern Conference - East,36.6
Big 12 Conference - South,35.6
Big East Conference,34.7
Atlantic Coast Conference,34.1
Mountain West Conference,26.5
Independent,24.9
Mid-American Conference - West,23.3
Conference USA,20.4
Western Athletic Conference,16.5
Mid-American Conference - East,15.9
Sun Belt Conference,11.5
FCS,2.5
