Division,Score
Southeastern Conference - West,36.9
Big 12 Conference - North,35.8
Big 12 Conference - South,34.7
Big East Conference,33.8
Big Ten Conference,33.4
Pacific-10 Conference,33.2
Atlantic Coast Conference,31.0
Southeastern Conference - East,30.8
Independent,25.6
Mountain West Conference,21.9
Mid-American Conference - West,21.4
Conference USA,19.2
Western Athletic Conference,15.8
Mid-American Conference - East,15.7
Sun Belt Conference,12.3
FCS,1.4
