Division,Score
Pacific-10 Conference,42.2
Southeastern Conference - West,38.7
Big 12 Conference - North,37.6
Big Ten Conference,36.2
Southeastern Conference - East,35.9
Big 12 Conference - South,34.8
Big East Conference,34.1
Atlantic Coast Conference,32.5
Mountain West Conference,28.6
Independent,26.3
Mid-American Conference - West,23.0
Conference USA,20.7
Western Athletic Conference,16.9
Mid-American Conference - East,15.7
Sun Belt Conference,9.9
FCS,2.2
