Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
southern-california,17,21,4,47.1,45.7,14.3
washington-state,22,22,0,43.2,31.2,7.9
arizona-state,33,29,-4,36.7,26.8,7.2
oregon-state,43,40,-3,33.2,32.6,10.5
ucla,42,26,-16,33.9,33.8,10.5
california,34,44,10,36.5,34.3,10.6
washington,58,54,-4,25.9,19.2,6.6
oregon,21,14,-7,43.3,31.3,10.9
arizona,74,67,-7,16.4,7.9,4.9
stanford,68,76,8,18.5,17.9,11.1
georgia,11,15,4,52.0,35.3,8.5
florida,44,49,5,33.1,28.4,14.1
tennessee,38,38,0,34.3,28.9,11.5
kentucky,31,48,17,38.0,31.5,10.4
south-carolina,47,39,-8,32.2,26.9,6.8
vanderbilt,99,98,-1,10.3,9.4,6.1
alabama,15,20,5,51.0,51.8,12.4
auburn,41,31,-10,34.0,34.0,11.7
arkansas,25,19,-6,41.9,55.5,15.6
louisiana-state,6,13,7,55.8,48.5,10.3
mississippi,57,43,-14,28.3,16.1,4.6
mississippi-state,69,86,17,17.5,10.2,2.7
colorado,26,25,-1,40.6,35.6,10.5
kansas-state,13,6,-7,51.6,52.7,14.7
iowa-state,20,10,-10,45.6,40.1,12.1
nebraska,30,18,-12,38.1,37.0,16.8
missouri,55,50,-5,29.1,35.8,10.3
kansas,105,104,-1,7.1,-6.9,4.3
oklahoma,2,5,3,68.7,55.7,12.3
texas,14,16,2,51.0,41.8,12.7
texas-tech,45,52,7,32.7,27.8,7.3
oklahoma-state,62,71,9,22.0,20.2,4.5
texas-am,27,27,0,39.9,34.4,8.3
baylor,98,93,-5,10.7,-4.8,5.3
ohio-state,3,4,1,62.2,46.4,13.7
iowa,7,8,1,55.7,46.0,13.1
michigan,16,17,1,48.4,38.4,10.2
penn-state,19,24,5,46.7,45.1,12.1
purdue,59,57,-2,25.4,32.8,8.0
illinois,73,75,2,16.6,17.3,7.1
minnesota,18,23,5,46.8,34.1,7.6
wisconsin,40,33,-7,34.0,30.0,8.8
michigan-state,65,58,-7,19.2,13.9,7.8
indiana,75,68,-7,16.4,7.9,8.8
northwestern,101,96,-5,8.8,-1.8,10.0
florida-state,10,12,2,52.7,54.5,14.2
maryland,29,35,6,38.5,32.3,9.6
virginia,48,56,8,31.7,19.4,3.7
north-carolina-state,12,11,-1,51.8,33.9,9.0
clemson,53,55,2,30.3,27.2,7.8
georgia-tech,52,32,-20,30.3,27.3,10.3
wake-forest,46,47,1,32.2,36.1,7.3
north-carolina,89,79,-10,12.8,7.0,6.3
duke,79,87,8,15.5,18.2,7.8
miami-fl,5,2,-3,61.1,48.2,16.7
west-virginia,23,28,5,42.9,39.1,9.7
pittsburgh,36,37,1,35.0,26.8,7.6
virginia-tech,1,1,0,70.8,58.3,15.6
boston-college,50,46,-4,30.6,22.8,8.8
syracuse,100,94,-6,9.5,6.7,7.0
temple,64,84,20,19.2,13.9,2.9
rutgers,110,111,1,4.9,-10.4,12.0
south-florida,32,42,10,37.3,30.3,6.5
notre-dame,4,7,3,61.6,47.0,11.8
connecticut,96,92,-4,11.1,2.3,8.0
utah-state,107,107,0,6.1,-11.5,5.9
troy,78,72,-6,15.7,18.7,7.0
navy,103,103,0,8.0,1.1,6.1
colorado-state,35,36,1,35.9,25.6,7.3
new-mexico,71,65,-6,16.9,12.3,5.3
air-force,8,3,-5,55.5,48.1,14.0
san-diego-state,95,99,4,11.2,2.5,5.7
utah,66,63,-3,18.9,23.8,12.3
nevada-las-vegas,67,78,11,18.8,13.2,4.9
brigham-young,86,66,-20,14.1,2.7,8.8
wyoming,108,108,0,5.5,-8.0,4.9
texas-christian,28,45,17,39.5,26.0,4.1
cincinnati,70,77,7,17.4,19.6,4.9
louisville,54,34,-20,30.2,27.0,9.1
southern-mississippi,49,53,4,31.3,20.9,6.4
tulane,63,80,17,19.9,5.8,4.3
alabama-birmingham,92,82,-10,11.7,-2.6,8.1
east-carolina,80,81,1,15.5,10.5,5.4
houston,77,91,14,15.7,6.3,5.6
memphis,97,88,-9,10.9,1.6,5.2
army,116,115,-1,1.0,-22.7,12.1
marshall,37,41,4,34.8,21.4,4.6
central-florida,72,69,-3,16.7,13.6,4.2
miami-oh,56,59,3,28.7,20.9,5.8
ohio,84,101,17,14.4,6.2,8.7
akron,106,106,0,6.3,-5.1,5.5
kent-state,91,73,-18,11.9,4.4,4.8
buffalo,113,112,-1,2.5,-18.3,7.6
northern-illinois,51,60,9,30.4,23.8,3.7
toledo,39,51,12,34.3,25.6,6.5
bowling-green-state,9,9,0,54.1,39.3,11.5
ball-state,90,97,7,12.7,-0.3,3.9
western-michigan,83,83,0,15.3,13.8,2.6
central-michigan,85,70,-15,14.2,2.9,3.5
eastern-michigan,118,117,-1,0.0,-28.3,11.5
boise-state,24,30,6,41.9,29.3,5.9
