Division,Score
Southeastern Conference - West,37.5
Big 12 Conference - North,35.9
Big 12 Conference - South,34.3
Big East Conference,34.1
Pacific-10 Conference,33.9
Big Ten Conference,33.4
Southeastern Conference - East,31.3
Atlantic Coast Conference,30.1
Independent,24.5
Mountain West Conference,21.8
Mid-American Conference - West,21.0
Conference USA,19.2
Mid-American Conference - East,16.0
Western Athletic Conference,15.8
Sun Belt Conference,13.0
FCS,1.4
