Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
southern-california,7,8,1,55.6,51.6,14.1
washington-state,18,15,-3,48.1,35.1,8.8
arizona-state,55,46,-9,27.1,22.0,6.8
oregon-state,30,33,3,39.0,38.7,10.4
ucla,25,27,2,41.3,38.1,9.3
california,46,37,-9,30.5,30.9,11.1
washington,53,59,6,27.7,25.7,5.8
oregon,39,32,-7,32.4,27.9,9.2
arizona,83,91,8,13.6,7.7,4.3
stanford,87,86,-1,12.3,16.9,9.7
georgia,10,14,4,50.1,36.3,9.3
florida,32,36,4,36.7,28.8,11.9
tennessee,40,48,8,31.7,29.3,9.6
kentucky,42,45,3,31.3,25.9,9.6
south-carolina,62,55,-7,22.8,22.6,7.0
vanderbilt,93,90,-3,10.2,11.9,7.1
alabama,6,7,1,58.1,52.9,13.8
auburn,31,26,-5,38.7,38.3,11.1
arkansas,16,13,-3,48.9,49.8,16.2
louisiana-state,27,18,-9,40.8,37.3,12.1
mississippi,63,64,1,21.9,17.7,4.9
mississippi-state,85,83,-2,13.0,10.0,3.7
colorado,19,24,5,47.1,44.4,10.4
kansas-state,1,2,1,67.4,65.7,14.5
iowa-state,37,34,-3,33.7,33.6,10.7
nebraska,33,29,-4,36.5,38.7,14.0
missouri,51,57,6,27.9,33.7,10.2
kansas,110,110,0,3.9,-10.5,3.7
oklahoma,5,5,0,60.9,51.2,13.9
texas,11,6,-5,49.8,41.7,11.3
texas-tech,35,40,5,34.9,29.6,9.2
oklahoma-state,60,62,2,24.7,23.2,6.0
texas-am,48,42,-6,28.3,26.9,8.4
baylor,105,104,-1,6.9,-5.6,4.5
ohio-state,2,1,-1,65.0,48.1,12.2
iowa,3,4,1,63.8,52.3,12.2
michigan,17,17,0,48.2,39.4,9.4
penn-state,15,20,5,49.2,47.6,14.0
purdue,49,53,4,28.3,34.5,9.0
illinois,66,65,-1,20.2,24.3,6.5
minnesota,41,35,-6,31.5,26.2,8.0
wisconsin,50,47,-3,28.0,29.8,8.0
michigan-state,77,71,-6,15.1,11.5,7.0
indiana,100,98,-2,8.1,-1.9,8.1
northwestern,104,103,-1,7.0,-5.3,8.6
florida-state,13,12,-1,49.4,47.9,13.3
maryland,9,16,7,50.8,43.1,11.5
virginia,54,58,4,27.4,19.5,5.8
north-carolina-state,26,22,-4,41.0,33.4,9.1
clemson,58,50,-8,26.0,22.6,6.8
georgia-tech,34,38,4,35.7,33.2,8.8
wake-forest,43,43,0,31.1,35.9,10.6
north-carolina,102,101,-1,7.4,1.6,6.5
duke,91,87,-4,11.5,16.7,11.7
miami-fl,4,3,-1,63.5,48.8,13.9
west-virginia,20,19,-1,46.8,46.6,12.0
pittsburgh,29,31,2,39.9,29.6,9.9
virginia-tech,14,10,-4,49.4,42.9,13.8
boston-college,44,49,5,30.9,27.9,7.6
syracuse,71,67,-4,17.8,18.2,6.3
temple,70,76,6,18.2,19.2,5.8
rutgers,111,111,0,3.4,-10.4,11.6
south-florida,23,30,7,43.1,34.1,8.7
notre-dame,8,9,1,53.0,41.2,11.8
connecticut,68,74,6,19.7,16.0,8.5
utah-state,98,107,9,8.6,-6.2,5.4
troy,73,69,-4,16.1,16.8,6.4
navy,107,100,-7,5.7,0.3,5.8
colorado-state,22,25,3,45.0,35.1,8.1
new-mexico,64,66,2,21.6,14.3,4.6
air-force,24,28,4,42.5,37.5,12.8
san-diego-state,96,94,-2,9.0,0.8,4.8
utah,67,70,3,19.8,20.1,11.3
nevada-las-vegas,76,75,-1,15.1,11.6,4.2
brigham-young,80,78,-2,14.7,5.2,9.8
wyoming,106,105,-1,6.7,-1.1,6.2
texas-christian,21,23,2,45.6,33.0,10.0
cincinnati,52,56,4,27.9,29.6,8.5
louisville,45,51,6,30.7,27.5,8.5
southern-mississippi,56,52,-4,26.7,20.5,5.6
tulane,75,68,-7,15.1,2.1,6.3
alabama-birmingham,88,92,4,12.1,-1.9,7.4
east-carolina,84,82,-2,13.2,8.2,5.4
houston,81,73,-8,14.4,7.4,6.2
memphis,101,99,-2,7.7,0.6,4.9
army,112,116,4,2.7,-13.7,10.1
marshall,57,54,-3,26.4,12.0,5.1
central-florida,69,77,8,18.5,10.7,3.9
miami-oh,47,41,-6,29.4,22.7,6.7
ohio,78,81,3,15.1,8.9,9.6
akron,97,102,5,8.8,0.1,5.9
kent-state,99,96,-3,8.2,-1.7,5.4
buffalo,115,114,-1,1.4,-19.3,6.3
northern-illinois,36,39,3,34.0,24.8,9.2
toledo,38,44,6,33.0,25.1,6.0
bowling-green-state,28,21,-7,40.7,30.8,10.7
ball-state,74,85,11,16.0,5.7,4.6
western-michigan,94,88,-6,10.1,4.1,4.4
central-michigan,86,84,-2,12.8,5.7,3.8
eastern-michigan,118,118,0,0.0,-26.2,9.6
boise-state,12,11,-1,49.6,35.8,10.6
hawaii,61,60,-1,24.6,8.2,2.8
fresno-state,72,79,7,17.0,5.7,7.6
san-jose-state,89,89,0,11.8,-2.7,2.4
nevada,79,72,-7,14.9,5.8,3.6
rice,82,80,-2,13.6,7.9,5.3
louisiana-tech,95,93,-2,9.9,1.4,2.8
southern-methodist,108,109,1,5.4,-6.0,5.1
texas-el-paso,114,112,-2,1.9,-19.2,8.1
tulsa,117,117,0,1.0,-21.5,9.0
north-texas,59,61,2,25.6,21.8,5.9
new-mexico-state,65,63,-2,20.6,12.4,5.5
arkansas-state,92,97,5,11.1,-2.6,9.1
middle-tennessee-state,90,95,5,11.7,6.5,7.5
louisiana-lafayette,103,106,3,7.1,-4.9,6.2
louisiana-monroe,113,113,0,2.3,-17.5,10.1
idaho,109,108,-1,4.7,-8.4,6.1
fcs,116,115,-1,1.3,-17.4,5.8
