Division,Score
Southeastern Conference - West,36.9
Big 12 Conference - North,36.1
Big 12 Conference - South,34.2
Big East Conference,33.7
Big Ten Conference,33.1
Pacific-10 Conference,32.8
Atlantic Coast Conference,31.1
Southeastern Conference - East,30.5
Independent,24.4
Mountain West Conference,21.8
Mid-American Conference - West,20.9
Conference USA,19.6
Mid-American Conference - East,15.4
Western Athletic Conference,15.0
Sun Belt Conference,11.9
FCS,1.3
