Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
southern-california,29,0,-29,25.4,25.7,0.0
washington-state,25,0,-25,26.3,27.4,0.0
arizona-state,44,0,-44,22.6,20.1,0.0
oregon-state,55,0,-55,20.8,16.4,0.0
ucla,16,0,-16,29.3,33.5,0.0
california,96,0,-96,11.4,-2.3,0.0
washington,59,0,-59,20.4,15.8,0.0
oregon,9,0,-9,31.7,38.3,0.0
arizona,70,0,-70,18.1,11.0,0.0
stanford,11,0,-11,30.6,36.0,0.0
georgia,28,0,-28,25.6,26.1,0.0
florida,4,0,-4,35.2,45.3,0.0
tennessee,13,0,-13,30.1,35.0,0.0
kentucky,85,0,-85,14.3,3.5,0.0
south-carolina,26,0,-26,25.9,26.6,0.0
vanderbilt,100,0,-100,9.3,-6.5,0.0
alabama,19,0,-19,28.7,32.3,0.0
auburn,54,0,-54,20.8,16.5,0.0
arkansas,38,0,-38,23.5,21.8,0.0
louisiana-state,30,0,-30,25.3,25.5,0.0
mississippi,73,0,-73,17.6,10.2,0.0
mississippi-state,76,0,-76,16.8,8.5,0.0
colorado,8,0,-8,31.9,38.6,0.0
kansas-state,3,0,-3,36.7,48.3,0.0
iowa-state,37,0,-37,24.0,22.8,0.0
nebraska,1,0,-1,41.4,57.6,0.0
missouri,72,0,-72,18.0,10.9,0.0
kansas,97,0,-97,10.6,-4.0,0.0
oklahoma,7,0,-7,32.0,39.0,0.0
texas,5,0,-5,34.2,43.3,0.0
texas-tech,33,0,-33,24.5,23.8,0.0
oklahoma-state,71,0,-71,18.1,11.0,0.0
texas-am,39,0,-39,23.3,21.4,0.0
baylor,92,0,-92,12.0,-1.2,0.0
ohio-state,20,0,-20,27.9,30.6,0.0
iowa,12,0,-12,30.3,35.5,0.0
michigan,14,0,-14,29.7,34.3,0.0
penn-state,57,0,-57,20.5,15.9,0.0
purdue,50,0,-50,21.7,18.2,0.0
illinois,23,0,-23,27.2,29.2,0.0
minnesota,46,0,-46,22.0,18.9,0.0
wisconsin,43,0,-43,22.7,20.2,0.0
michigan-state,40,0,-40,23.2,21.2,0.0
indiana,17,0,-17,29.0,32.9,0.0
northwestern,65,0,-65,19.3,13.5,0.0
florida-state,18,0,-18,28.7,32.3,0.0
maryland,10,0,-10,31.4,37.6,0.0
virginia,87,0,-87,13.8,2.4,0.0
north-carolina-state,45,0,-45,22.5,19.9,0.0
clemson,53,0,-53,20.8,16.5,0.0
georgia-tech,34,0,-34,24.5,23.8,0.0
wake-forest,52,0,-52,21.5,17.8,0.0
north-carolina,32,0,-32,24.7,24.3,0.0
duke,109,0,-109,3.1,-18.9,0.0
miami-fl,2,0,-2,40.5,55.9,0.0
west-virginia,63,0,-63,19.9,14.6,0.0
pittsburgh,42,0,-42,23.0,20.9,0.0
virginia-tech,6,0,-6,32.7,40.3,0.0
boston-college,22,0,-22,27.3,29.4,0.0
syracuse,27,0,-27,25.7,26.2,0.0
temple,82,0,-82,15.0,4.8,0.0
rutgers,117,0,-117,0.7,-23.7,0.0
south-florida,56,0,-56,20.7,16.2,0.0
notre-dame,24,0,-24,26.8,28.4,0.0
connecticut,118,0,-118,0.0,-25.1,0.0
utah-state,93,0,-93,11.7,-1.8,0.0
troy,83,0,-83,14.8,4.5,0.0
navy,103,0,-103,6.2,-12.7,0.0
colorado-state,61,0,-61,20.0,14.9,0.0
new-mexico,36,0,-36,24.1,23.0,0.0
air-force,69,0,-69,18.2,11.2,0.0
san-diego-state,80,0,-80,15.2,5.2,0.0
utah,15,0,-15,29.7,34.2,0.0
nevada-las-vegas,47,0,-47,22.0,18.8,0.0
brigham-young,31,0,-31,24.7,24.3,0.0
wyoming,104,0,-104,6.0,-13.2,0.0
texas-christian,68,0,-68,18.4,11.7,0.0
cincinnati,88,0,-88,13.7,2.3,0.0
louisville,58,0,-58,20.5,15.9,0.0
southern-mississippi,60,0,-60,20.2,15.3,0.0
tulane,105,0,-105,5.9,-13.3,0.0
alabama-birmingham,48,0,-48,21.8,18.4,0.0
east-carolina,51,0,-51,21.5,17.9,0.0
houston,107,0,-107,4.0,-17.2,0.0
memphis,77,0,-77,16.3,7.4,0.0
army,102,0,-102,8.1,-9.0,0.0
marshall,67,0,-67,18.9,12.6,0.0
central-florida,64,0,-64,19.5,13.8,0.0
miami-oh,74,0,-74,17.3,9.4,0.0
ohio,90,0,-90,13.5,1.9,0.0
akron,91,0,-91,12.7,0.2,0.0
kent-state,78,0,-78,15.3,5.5,0.0
buffalo,106,0,-106,4.9,-15.3,0.0
northern-illinois,81,0,-81,15.1,5.1,0.0
toledo,41,0,-41,23.0,20.9,0.0
bowling-green-state,35,0,-35,24.4,23.7,0.0
ball-state,95,0,-95,11.6,-2.0,0.0
western-michigan,89,0,-89,13.5,1.9,0.0
central-michigan,101,0,-101,9.2,-6.8,0.0
