Conference,Score
Pacific-10 Conference,42.2
Southeastern Conference,37.3
Big 12 Conference,36.2
Big Ten Conference,36.2
Big East Conference,34.1
Atlantic Coast Conference,32.5
Mountain West Conference,28.6
Independent,26.3
Conference USA,20.7
Mid-American Conference,19.4
Western Athletic Conference,16.9
Sun Belt Conference,9.9
FCS,2.2
