Division,Score
Southeastern Conference - West,35.1
Big 12 Conference - South,33.9
Big Ten Conference,33.8
Big East Conference,33.7
Big 12 Conference - North,32.8
Pacific-10 Conference,32.0
Southeastern Conference - East,31.0
Atlantic Coast Conference,30.3
Independent,24.6
Mountain West Conference,20.8
Mid-American Conference - West,20.1
Conference USA,17.7
Mid-American Conference - East,16.4
Western Athletic Conference,14.8
Sun Belt Conference,12.7
FCS,1.4
