Division,Score
Southeastern Conference - West,38.1
Big 12 Conference - South,37.5
Big 12 Conference - North,35.3
Big Ten Conference,34.6
Big East Conference,34.3
Pacific-10 Conference,33.5
Southeastern Conference - East,33.3
Atlantic Coast Conference,32.9
Independent,23.3
Mid-American Conference - West,23.0
Mountain West Conference,22.1
Conference USA,19.3
Mid-American Conference - East,16.5
Western Athletic Conference,14.3
Sun Belt Conference,10.7
FCS,1.9
