Division,Score
Big 12 Conference - North,35.7
Big Ten Conference,35.2
Southeastern Conference - East,34.6
Pacific-10 Conference,33.4
Big East Conference,32.2
Mountain West Conference,30.4
Big 12 Conference - South,28.9
Atlantic Coast Conference,28.8
Southeastern Conference - West,26.9
Independent,26.1
Mid-American Conference - West,22.9
Conference USA,22.0
Mid-American Conference - East,21.1
Western Athletic Conference,19.3
Sun Belt Conference,12.2
FCS,1.9
