Division,Score
Big 12 Conference - North,27.1
Big Ten Conference,24.9
Big 12 Conference - South,24.0
Pacific-10 Conference,23.7
Southeastern Conference - East,23.4
Big East Conference,23.1
Southeastern Conference - West,22.1
Atlantic Coast Conference,21.2
Mountain West Conference,20.0
Conference USA,15.0
Mid-American Conference - East,14.6
Mid-American Conference - West,14.2
Western Athletic Conference,14.1
Independent,13.4
Sun Belt Conference,7.5
FCS,2.1
