Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
southern-california,21,25,4,42.9,38.6,15.0
washington-state,22,23,1,42.8,25.9,8.2
arizona-state,29,42,13,36.1,23.8,7.5
oregon-state,40,27,-13,32.6,26.9,11.1
ucla,26,18,-8,38.2,30.7,11.1
california,44,37,-7,32.2,26.1,10.8
washington,54,59,5,28.0,13.8,7.0
oregon,14,15,1,50.0,29.6,11.5
arizona,67,63,-4,19.3,5.7,5.0
stanford,76,72,-4,16.4,16.2,11.3
georgia,15,13,-2,49.4,28.8,8.8
florida,49,28,-21,31.3,24.5,14.8
tennessee,38,34,-4,33.9,23.5,12.2
kentucky,48,29,-19,31.6,19.8,11.0
south-carolina,39,48,9,33.9,20.3,7.1
vanderbilt,98,95,-3,10.6,2.3,6.4
alabama,20,21,1,43.5,39.7,12.9
auburn,31,17,-14,35.9,26.9,12.5
arkansas,19,36,17,43.9,46.1,15.8
louisiana-state,13,19,6,50.5,39.3,9.7
mississippi,43,51,8,32.3,13.3,4.7
mississippi-state,86,98,12,14.3,2.7,2.9
colorado,25,35,10,38.8,31.8,11.0
kansas-state,6,11,5,57.5,49.2,15.2
iowa-state,10,12,2,52.8,39.7,12.3
nebraska,18,24,6,44.4,36.9,17.8
missouri,50,32,-18,31.3,29.7,10.6
kansas,104,100,-4,7.9,-11.2,4.5
oklahoma,5,8,3,58.2,39.9,12.9
texas,16,6,-10,46.9,34.1,13.4
texas-tech,52,45,-7,30.5,23.0,6.6
oklahoma-state,71,62,-9,18.6,13.6,4.7
texas-am,27,44,17,37.6,29.7,8.0
baylor,93,80,-13,12.5,-7.9,5.5
ohio-state,4,3,-1,62.0,42.8,14.4
iowa,8,10,2,54.8,42.4,13.7
michigan,17,16,-1,45.0,31.4,10.8
penn-state,24,20,-4,39.3,32.6,12.3
purdue,57,52,-5,26.1,24.4,8.3
illinois,75,90,15,16.8,13.2,7.5
minnesota,23,22,-1,41.3,23.9,8.0
wisconsin,33,26,-7,35.2,22.4,9.3
michigan-state,58,57,-1,24.5,16.1,8.3
indiana,68,76,8,19.1,5.3,9.2
northwestern,96,97,1,11.3,-1.7,10.4
florida-state,12,9,-3,50.8,46.9,14.8
maryland,35,38,3,34.3,24.2,10.0
virginia,56,61,5,27.5,10.3,3.7
north-carolina-state,11,14,3,52.2,30.9,9.2
clemson,55,49,-6,27.8,22.6,8.2
georgia-tech,32,31,-1,35.5,26.2,10.9
wake-forest,47,54,7,31.9,25.6,7.1
north-carolina,79,73,-6,15.8,6.7,6.5
duke,87,83,-4,14.0,5.7,7.3
miami-fl,2,2,0,62.6,45.4,17.7
west-virginia,28,46,18,36.1,27.3,10.2
pittsburgh,37,33,-4,33.9,20.4,7.3
virginia-tech,1,1,0,69.7,54.2,16.0
boston-college,46,30,-16,32.1,24.9,9.3
syracuse,94,86,-8,12.0,7.1,7.2
temple,84,94,10,15.0,4.6,3.1
rutgers,111,109,-2,3.7,-20.7,12.6
south-florida,42,55,13,32.5,21.3,6.7
notre-dame,7,4,-3,54.9,35.7,12.5
connecticut,92,91,-1,12.6,-1.5,8.4
utah-state,107,106,-1,5.8,-13.6,5.8
troy,72,68,-4,17.9,16.2,7.4
navy,103,101,-2,8.0,-6.3,6.4
colorado-state,36,39,3,34.2,20.8,7.8
new-mexico,65,79,14,19.8,10.7,5.6
air-force,3,5,2,62.5,45.2,13.8
san-diego-state,99,107,8,10.5,2.1,6.0
utah,63,58,-5,22.4,23.0,12.8
nevada-las-vegas,78,67,-11,15.9,6.8,5.0
brigham-young,66,60,-6,19.5,6.2,8.4
wyoming,108,108,0,5.7,-13.9,5.2
texas-christian,45,47,2,32.1,13.0,4.1
cincinnati,77,70,-7,16.3,7.8,5.2
louisville,34,41,7,35.1,25.6,9.4
southern-mississippi,53,43,-10,29.5,16.3,6.8
tulane,80,92,12,15.8,-3.9,4.5
alabama-birmingham,82,87,5,15.7,-1.6,8.5
east-carolina,81,81,0,15.8,2.7,5.7
houston,91,85,-6,12.6,-1.3,5.9
memphis,88,84,-4,14.0,2.0,5.5
army,115,116,1,1.1,-27.3,12.6
marshall,41,50,9,32.6,16.0,4.3
central-florida,69,82,13,18.7,9.2,4.4
miami-oh,59,56,-3,24.1,11.3,6.1
ohio,101,103,2,9.4,-7.1,9.2
akron,106,113,7,6.5,-9.1,5.8
kent-state,73,77,4,17.1,9.9,5.1
buffalo,112,111,-1,3.1,-21.4,8.0
northern-illinois,60,66,6,24.1,11.3,3.2
toledo,51,53,2,30.8,18.4,6.9
bowling-green-state,9,7,-2,53.2,35.5,11.7
ball-state,97,93,-4,10.8,-5.8,4.2
western-michigan,83,75,-8,15.1,4.7,2.7
central-michigan,70,71,1,18.7,4.5,3.6
