Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
southern-california,24,7,-17,47.6,44.8,14.4
washington-state,43,43,0,34.5,16.7,9.9
arizona-state,36,39,3,37.0,20.8,8.3
oregon-state,7,17,10,56.6,37.0,10.1
ucla,40,14,-26,35.0,22.8,13.6
california,29,20,-9,40.2,25.8,11.3
washington,42,52,10,34.5,22.0,8.4
oregon,21,16,-5,48.4,26.0,14.5
arizona,51,35,-16,29.3,12.9,6.0
stanford,39,42,3,36.2,33.9,13.5
georgia,27,29,2,44.3,23.5,9.9
florida,28,38,10,43.9,31.7,18.6
tennessee,31,12,-19,39.1,29.9,14.5
kentucky,20,23,3,48.5,26.2,12.5
south-carolina,56,67,11,27.4,16.3,8.8
vanderbilt,89,89,0,16.6,5.8,6.0
alabama,15,28,13,49.5,40.7,13.1
auburn,23,31,8,48.0,38.4,12.7
arkansas,6,6,0,59.2,50.4,16.4
louisiana-state,32,37,5,38.4,28.7,10.1
mississippi,52,56,4,28.9,7.7,5.8
mississippi-state,85,69,-16,18.0,3.6,3.0
colorado,46,58,12,33.5,28.6,13.4
kansas-state,3,5,2,63.7,46.5,18.0
iowa-state,19,22,3,48.8,34.7,13.0
nebraska,17,13,-4,49.4,40.6,22.2
missouri,45,46,1,33.8,20.7,11.0
kansas,102,101,-1,10.2,-11.2,5.5
oklahoma,9,8,-1,56.5,40.6,15.4
texas,8,10,2,56.6,40.7,15.7
texas-tech,66,57,-9,24.2,10.0,4.8
oklahoma-state,65,71,6,25.1,11.8,4.9
texas-am,44,40,-4,34.0,21.1,7.6
baylor,88,92,4,17.0,-4.4,6.7
ohio-state,5,4,-1,59.7,41.2,17.5
iowa,18,27,9,49.1,40.1,16.2
michigan,25,33,8,45.0,33.6,12.7
penn-state,10,18,8,54.7,38.1,10.4
purdue,54,44,-10,28.4,18.4,9.9
illinois,78,63,-15,19.7,14.2,9.4
minnesota,22,24,2,48.1,25.7,9.0
wisconsin,16,19,3,49.4,25.1,11.7
michigan-state,63,53,-10,26.2,13.9,10.3
indiana,68,82,14,23.0,7.5,11.0
northwestern,96,105,9,13.1,-12.4,12.9
