Division,Score
Big 12 Conference - North,40.3
Pacific-10 Conference,38.8
Southeastern Conference - West,38.5
Big 12 Conference - South,37.9
Big East Conference,36.7
Big Ten Conference,36.6
Southeastern Conference - East,35.2
Atlantic Coast Conference,33.5
Mountain West Conference,24.8
Mid-American Conference - West,22.1
Independent,21.5
Conference USA,20.5
Mid-American Conference - East,16.0
Western Athletic Conference,15.9
Sun Belt Conference,10.1
FCS,2.5
