Division,Score
Big 12 Conference - North,45.5
Pacific-10 Conference,40.9
Southeastern Conference - East,39.8
Big Ten Conference,39.0
Atlantic Coast Conference,36.7
Southeastern Conference - West,35.8
Big 12 Conference - South,35.4
Mountain West Conference,34.6
Big East Conference,34.1
Independent,28.9
Conference USA,26.1
Mid-American Conference - West,25.1
Mid-American Conference - East,20.0
Western Athletic Conference,18.8
Sun Belt Conference,13.5
FCS,3.4
