Division,Score
Big 12 Conference - North,38.8
Southeastern Conference - West,36.7
Big Ten Conference,34.1
Big 12 Conference - South,34.1
Pacific-10 Conference,33.8
Big East Conference,33.1
Atlantic Coast Conference,32.2
Southeastern Conference - East,31.8
Mountain West Conference,23.8
Independent,21.9
Mid-American Conference - West,21.9
Conference USA,18.8
Mid-American Conference - East,16.0
Western Athletic Conference,14.5
Sun Belt Conference,9.2
FCS,1.8
