Division,Score
Southeastern Conference - West,38.3
Big 12 Conference - North,36.9
Big 12 Conference - South,36.3
Big Ten Conference,34.0
Pacific-10 Conference,33.8
Big East Conference,33.5
Southeastern Conference - East,32.3
Atlantic Coast Conference,32.3
Independent,23.7
Mid-American Conference - West,22.1
Mountain West Conference,21.5
Conference USA,19.5
Mid-American Conference - East,17.0
Western Athletic Conference,14.6
Sun Belt Conference,11.2
FCS,1.9
