Division,Score
Southeastern Conference - West,36.2
Big 12 Conference - North,33.8
Big East Conference,33.6
Pacific-10 Conference,33.3
Big 12 Conference - South,33.3
Big Ten Conference,33.0
Southeastern Conference - East,31.5
Atlantic Coast Conference,30.0
Independent,24.7
Mountain West Conference,21.3
Mid-American Conference - West,20.4
Conference USA,18.5
Mid-American Conference - East,15.9
Western Athletic Conference,15.4
Sun Belt Conference,12.7
FCS,1.4
