Division,Score
Southeastern Conference - West,36.1
Big 12 Conference - North,33.9
Big 12 Conference - South,33.9
Big East Conference,33.4
Pacific-10 Conference,33.3
Big Ten Conference,33.0
Southeastern Conference - East,31.2
Atlantic Coast Conference,29.2
Independent,24.6
Mountain West Conference,21.2
Mid-American Conference - West,20.5
Conference USA,17.6
Mid-American Conference - East,16.4
Western Athletic Conference,15.4
Sun Belt Conference,13.0
FCS,1.4
