Division,Score
Big 12 Conference - North,28.4
Big Ten Conference,27.3
Big East Conference,24.7
Southeastern Conference - East,23.8
Pacific-10 Conference,23.5
Atlantic Coast Conference,23.2
Big 12 Conference - South,22.8
Southeastern Conference - West,22.6
Mountain West Conference,19.8
Conference USA,15.5
Mid-American Conference - East,15.0
Mid-American Conference - West,14.6
Independent,13.8
Western Athletic Conference,13.7
Sun Belt Conference,7.6
FCS,2.5
