Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
southern-california,25,11,-14,44.4,40.3,15.7
washington-state,23,38,15,45.6,25.5,8.5
arizona-state,42,29,-13,37.3,22.5,7.8
oregon-state,27,19,-8,41.5,29.4,11.6
ucla,18,33,15,48.6,33.2,11.6
california,37,46,9,38.7,24.8,11.0
washington,59,42,-17,30.4,15.1,7.4
oregon,15,20,5,52.6,28.0,12.3
arizona,63,54,-9,25.5,6.3,5.2
stanford,72,61,-11,22.3,19.9,11.8
georgia,13,18,5,55.0,31.1,8.7
florida,28,23,-5,41.1,28.8,15.7
tennessee,34,41,7,39.8,20.0,12.7
kentucky,29,30,1,41.1,22.0,11.6
south-carolina,48,53,5,35.6,19.6,7.4
vanderbilt,95,94,-1,14.9,5.0,6.5
alabama,21,8,-13,46.5,37.9,13.5
auburn,17,16,-1,48.7,33.3,13.0
arkansas,36,25,-11,38.7,37.7,16.8
louisiana-state,19,28,9,48.5,33.1,9.6
mississippi,51,56,5,33.7,10.9,5.0
mississippi-state,98,91,-7,13.4,0.6,2.7
colorado,35,44,9,39.1,30.7,11.6
kansas-state,11,4,-7,56.4,44.9,16.1
iowa-state,12,10,-2,55.8,40.1,12.4
nebraska,24,35,11,44.5,34.6,18.9
missouri,32,27,-5,40.6,33.3,10.4
kansas,100,97,-3,12.3,-9.0,4.8
oklahoma,8,6,-2,58.9,36.0,13.7
texas,6,5,-1,60.9,38.7,14.3
texas-tech,45,48,3,36.2,20.7,5.8
oklahoma-state,62,66,4,25.6,18.0,4.3
texas-am,44,34,-10,36.7,26.5,7.9
baylor,80,90,10,18.4,-6.6,5.8
ohio-state,3,3,0,64.8,41.3,15.3
iowa,10,9,-1,57.2,42.1,14.4
michigan,16,22,6,48.7,33.4,11.3
penn-state,20,26,6,47.9,32.2,12.6
purdue,52,45,-7,33.3,26.9,8.5
illinois,90,78,-12,15.9,13.2,8.0
minnesota,22,36,14,46.4,26.6,8.2
wisconsin,26,17,-9,43.9,23.0,10.0
michigan-state,57,60,3,31.5,17.0,8.8
indiana,76,75,-1,19.9,5.0,9.7
northwestern,97,98,1,13.6,-5.5,11.1
florida-state,9,13,4,58.9,44.4,15.5
maryland,38,55,17,38.1,23.9,10.6
virginia,61,65,4,29.0,8.6,4.0
north-carolina-state,14,15,1,54.3,28.2,9.7
clemson,49,37,-12,35.3,23.9,8.6
georgia-tech,31,21,-10,40.9,28.5,11.7
wake-forest,54,64,10,32.6,25.6,6.6
north-carolina,73,77,4,22.3,10.4,6.9
duke,83,83,0,17.3,3.7,6.8
miami-fl,2,2,0,69.4,49.6,18.8
west-virginia,46,24,-22,36.2,25.5,10.8
pittsburgh,33,43,10,40.4,18.0,7.1
virginia-tech,1,1,0,71.6,52.4,16.5
boston-college,30,31,1,41.1,26.0,9.8
syracuse,86,70,-16,16.5,9.9,7.6
temple,94,92,-2,15.3,6.2,3.2
rutgers,109,109,0,6.9,-19.0,13.2
south-florida,55,57,2,32.4,18.7,7.2
notre-dame,4,12,8,61.7,39.7,12.9
connecticut,91,85,-6,15.7,-0.3,8.8
utah-state,106,106,0,8.3,-12.1,5.8
troy,68,88,20,23.1,18.0,7.7
navy,101,101,0,10.6,-7.8,6.5
colorado-state,39,32,-7,38.1,23.8,8.0
new-mexico,79,80,1,18.5,6.5,5.8
air-force,5,7,2,61.1,38.9,14.2
san-diego-state,107,107,0,7.9,-4.3,5.8
utah,58,51,-7,30.9,29.8,13.7
nevada-las-vegas,67,76,9,23.1,12.2,5.3
brigham-young,60,58,-2,29.6,13.6,8.8
wyoming,108,113,5,7.3,-17.8,5.2
texas-christian,47,49,2,35.7,13.8,3.8
cincinnati,70,62,-8,22.9,11.8,5.3
louisville,41,40,-1,37.3,27.5,9.3
southern-mississippi,43,39,-4,36.8,15.6,7.3
tulane,92,96,4,15.7,-8.4,4.7
alabama-birmingham,87,93,6,16.4,-2.7,8.9
east-carolina,81,95,14,18.2,1.3,6.0
houston,85,73,-12,17.1,-1.2,6.3
memphis,84,89,5,17.1,-1.2,5.5
army,116,114,-2,2.7,-27.6,13.1
marshall,50,63,13,33.9,14.5,4.1
central-florida,82,82,0,17.7,7.5,4.7
miami-oh,56,59,3,32.4,14.3,6.5
ohio,103,103,0,9.1,-9.3,9.8
akron,113,110,-3,5.0,-14.8,5.8
kent-state,77,67,-10,19.6,9.4,5.4
buffalo,111,111,0,5.9,-20.0,8.5
northern-illinois,66,71,5,23.6,7.4,3.2
toledo,53,50,-3,32.9,19.5,7.3
