Division,Score
Southeastern Conference - West,38.4
Big 12 Conference - North,35.9
Big 12 Conference - South,35.0
Big East Conference,33.5
Big Ten Conference,33.2
Pacific-10 Conference,33.2
Atlantic Coast Conference,31.6
Southeastern Conference - East,30.1
Independent,24.0
Mid-American Conference - West,21.4
Mountain West Conference,21.4
Conference USA,19.8
Mid-American Conference - East,15.3
Western Athletic Conference,15.1
Sun Belt Conference,11.4
FCS,1.3
