Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
southern-california,6,7,1,60.2,55.3,14.0
washington-state,19,18,-1,45.1,34.7,8.8
arizona-state,51,55,4,28.1,23.1,6.6
oregon-state,27,30,3,41.5,39.7,10.4
ucla,31,25,-6,37.4,35.6,9.2
california,38,46,8,33.2,32.2,11.0
washington,48,53,5,30.3,27.1,5.9
oregon,46,39,-7,30.7,27.9,8.9
arizona,81,83,2,13.9,7.9,4.2
stanford,90,87,-3,11.5,16.2,9.5
georgia,11,10,-1,50.6,36.4,9.3
florida,32,32,0,37.1,28.9,11.5
tennessee,36,40,4,34.6,30.8,9.3
kentucky,42,42,0,31.4,25.5,9.4
south-carolina,67,62,-5,21.5,22.4,6.8
vanderbilt,98,93,-5,9.4,10.7,7.2
alabama,10,6,-4,53.2,50.6,13.9
auburn,24,31,7,42.5,41.3,10.9
arkansas,13,16,3,50.1,48.3,15.8
louisiana-state,28,27,-1,41.5,35.5,11.7
mississippi,68,63,-5,21.4,19.1,5.0
mississippi-state,85,85,0,12.9,11.8,3.7
colorado,15,19,4,47.2,44.1,10.6
kansas-state,1,1,0,71.2,68.1,14.9
iowa-state,49,37,-12,30.2,30.2,10.3
nebraska,33,33,0,36.9,38.8,13.5
missouri,60,51,-9,25.3,31.1,10.0
kansas,111,110,-1,4.0,-10.7,3.6
oklahoma,3,5,2,65.0,54.4,13.7
texas,12,11,-1,50.4,42.0,10.9
texas-tech,45,35,-10,31.1,26.1,9.5
oklahoma-state,56,60,4,26.9,23.6,6.2
texas-am,50,48,-2,28.4,26.5,8.1
baylor,105,105,0,6.6,-5.8,4.3
ohio-state,2,2,0,65.0,46.9,11.9
iowa,4,3,-1,64.2,52.2,12.2
michigan,17,17,0,46.0,40.1,9.3
penn-state,9,15,6,53.2,50.6,14.2
purdue,47,49,2,30.5,34.3,9.1
illinois,66,66,0,21.6,22.5,6.6
minnesota,52,41,-11,28.0,22.9,7.7
