Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,9,58,49,91.6,59.0,17.8
florida,10,60,50,83.6,43.8,14.6
missouri,43,96,53,54.3,27.5,13.8
kentucky,60,111,51,44.9,31.6,18.2
tennessee,66,120,54,40.1,30.9,16.8
south-carolina,98,127,29,26.5,19.4,19.1
vanderbilt,116,131,15,11.5,1.4,17.1
alabama,1,16,15,125.8,73.5,13.0
texas-am,8,57,49,91.9,49.2,11.5
auburn,29,92,63,64.6,39.7,18.9
louisiana-state,56,119,63,46.7,28.0,26.5
mississippi,48,104,56,52.2,31.1,14.4
mississippi-state,94,126,32,28.4,19.0,21.3
arkansas,81,118,37,36.0,27.6,12.8
buffalo,15,11,-4,76.0,24.4,7.1
kent-state,63,59,-4,42.7,-4.9,13.9
miami-oh,64,56,-8,42.2,0.6,7.1
ohio,79,67,-12,36.5,-9.3,6.5
akron,118,122,4,10.3,-39.0,22.3
bowling-green-state,122,130,8,5.5,-48.4,16.0
ball-state,41,28,-13,55.4,5.9,6.1
toledo,58,52,-6,46.2,3.7,19.4
western-michigan,59,43,-16,45.3,2.3,15.2
central-michigan,67,55,-12,38.9,4.6,10.1
eastern-michigan,99,99,0,24.2,-12.8,9.9
northern-illinois,114,117,3,12.0,-13.0,7.3
oklahoma,13,8,-5,81.6,44.6,12.2
iowa-state,11,7,-4,83.5,43.6,12.6
oklahoma-state,23,24,1,69.4,34.7,8.6
texas,24,19,-5,69.3,39.3,9.2
texas-christian,33,32,-1,61.8,34.8,8.4
west-virginia,46,38,-8,53.3,25.7,10.2
kansas-state,70,68,-2,38.3,16.1,6.0
texas-tech,80,70,-10,36.5,11.9,7.6
baylor,97,82,-15,26.7,13.6,4.9
kansas,119,124,5,9.5,-11.8,5.7
ohio-state,75,12,-63,37.2,-25.5,20.9
indiana,108,41,-67,17.9,-48.7,8.0
penn-state,120,95,-25,7.4,-55.6,20.0
maryland,130,98,-32,0.8,-71.5,15.4
michigan,129,106,-23,1.9,-68.5,21.8
rutgers,127,112,-15,2.0,-68.6,9.6
michigan-state,131,114,-17,0.0,-73.3,16.9
northwestern,103,45,-58,20.5,-45.1,10.7
iowa,101,47,-54,23.5,-38.0,10.4
wisconsin,111,54,-57,15.6,-38.1,14.6
minnesota,125,103,-22,3.6,-66.0,22.9
nebraska,123,93,-30,5.0,-59.5,11.8
purdue,126,105,-21,2.5,-67.0,7.4
illinois,128,102,-26,1.9,-68.0,11.3
clemson,4,3,-1,97.0,50.2,12.0
notre-dame,2,1,-1,104.4,48.6,13.5
north-carolina-state,34,27,-7,60.7,17.8,12.0
boston-college,55,53,-2,47.5,15.9,8.8
wake-forest,51,33,-18,48.8,24.3,13.3
louisville,68,71,3,38.8,23.8,9.1
florida-state,86,90,4,31.8,9.4,7.8
syracuse,112,116,4,14.7,0.4,6.4
miami-fl,21,6,-15,74.1,30.5,12.2
north-carolina,19,20,1,75.1,39.4,11.2
pittsburgh,47,49,2,52.9,25.9,9.0
virginia-tech,54,61,7,47.6,28.7,11.5
virginia,52,35,-17,48.5,23.7,10.2
georgia-tech,90,81,-9,29.4,9.1,8.6
duke,104,97,-7,20.0,1.9,9.1
cincinnati,3,2,-1,101.2,48.2,16.3
tulsa,22,18,-4,74.1,28.7,10.3
memphis,39,39,0,56.3,14.2,4.7
central-florida,28,22,-6,65.2,32.7,8.7
southern-methodist,36,31,-5,59.0,18.5,7.0
houston,62,50,-12,43.6,22.7,7.9
navy,91,85,-6,29.0,7.9,3.9
tulane,42,34,-8,54.8,29.5,7.8
east-carolina,85,80,-5,32.9,12.2,9.6
temple,107,110,3,18.4,-6.0,4.4
south-florida,110,113,3,16.6,-1.4,7.1
coastal-carolina,5,4,-1,94.4,35.7,17.7
appalachian-state,26,23,-3,67.5,28.0,7.7
georgia-southern,44,29,-15,53.6,22.1,12.0
georgia-state,53,51,-2,47.8,15.5,8.3
troy,74,66,-8,37.4,6.8,6.6
louisiana-lafayette,14,9,-5,80.1,28.6,7.7
south-alabama,93,88,-5,28.6,-1.8,7.3
arkansas-state,89,86,-3,30.2,2.1,5.1
texas-state,109,109,0,17.6,-3.0,8.5
louisiana-monroe,121,128,7,6.7,-26.3,11.1
oregon,31,42,11,63.3,40.7,9.3
washington,27,48,21,65.4,31.4,10.2
stanford,40,64,24,55.7,27.0,6.4
oregon-state,65,77,12,41.0,29.3,11.2
california,73,83,10,37.7,27.2,7.5
washington-state,61,78,17,44.8,31.2,5.8
