Conference,Score
Mountain West Conference,54.4
Atlantic Coast Conference,47.5
Independent,46.2
Big 12 Conference,42.6
American Athletic Conference,40.3
Sun Belt Conference,37.5
Southeastern Conference,33.1
Big Ten Conference,31.6
Pac-12 Conference,31.1
Mid-American Conference,31.1
Conference USA,30.7
FCS,3.9
