Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,7,0,-7,50.2,36.4,0.0
florida,12,0,-12,46.3,28.6,0.0
missouri,44,0,-44,37.0,9.8,0.0
kentucky,22,0,-22,41.7,19.3,0.0
tennessee,46,0,-46,36.5,9.0,0.0
south-carolina,43,0,-43,37.3,10.5,0.0
vanderbilt,105,0,-105,24.4,-15.3,0.0
alabama,6,0,-6,50.6,37.1,0.0
texas-am,20,0,-20,42.3,20.5,0.0
auburn,9,0,-9,49.4,34.7,0.0
louisiana-state,3,0,-3,54.1,44.1,0.0
mississippi,31,0,-31,39.9,15.6,0.0
mississippi-state,29,0,-29,40.1,16.0,0.0
arkansas,99,0,-99,25.8,-12.5,0.0
buffalo,47,0,-47,36.4,8.6,0.0
kent-state,109,0,-109,24.1,-15.9,0.0
miami-oh,96,0,-96,26.2,-11.7,0.0
ohio,70,0,-70,31.1,-2.0,0.0
akron,130,0,-130,4.1,-55.9,0.0
bowling-green-state,127,0,-127,13.0,-38.1,0.0
ball-state,74,0,-74,30.5,-3.0,0.0
toledo,106,0,-106,24.2,-15.7,0.0
western-michigan,75,0,-75,30.3,-3.4,0.0
central-michigan,82,0,-82,28.9,-6.3,0.0
eastern-michigan,113,0,-113,22.6,-18.8,0.0
northern-illinois,116,0,-116,22.2,-19.8,0.0
oklahoma,11,0,-11,46.5,28.8,0.0
iowa-state,37,0,-37,37.8,11.5,0.0
oklahoma-state,28,0,-28,40.2,16.3,0.0
texas,21,0,-21,42.2,20.4,0.0
texas-christian,35,0,-35,38.8,13.4,0.0
west-virginia,91,0,-91,27.1,-10.0,0.0
kansas-state,33,0,-33,39.0,13.9,0.0
texas-tech,65,0,-65,31.6,-0.9,0.0
baylor,24,0,-24,41.2,18.3,0.0
kansas,102,0,-102,25.0,-14.1,0.0
ohio-state,1,0,-1,61.6,59.2,0.0
indiana,42,0,-42,37.3,10.6,0.0
penn-state,8,0,-8,50.1,36.2,0.0
maryland,69,0,-69,31.1,-1.9,0.0
michigan,10,0,-10,46.7,29.3,0.0
rutgers,118,0,-118,21.9,-20.2,0.0
michigan-state,36,0,-36,38.2,12.3,0.0
northwestern,61,0,-61,32.8,1.6,0.0
iowa,18,0,-18,42.5,20.9,0.0
wisconsin,5,0,-5,50.9,37.7,0.0
minnesota,19,0,-19,42.4,20.7,0.0
nebraska,45,0,-45,36.6,9.2,0.0
purdue,80,0,-80,29.2,-5.6,0.0
illinois,76,0,-76,29.9,-4.2,0.0
clemson,2,0,-2,55.1,46.1,0.0
notre-dame,14,0,-14,45.3,26.5,0.0
north-carolina-state,88,0,-88,27.6,-9.0,0.0
boston-college,56,0,-56,33.6,3.2,0.0
wake-forest,53,0,-53,34.1,4.2,0.0
louisville,52,0,-52,34.6,5.1,0.0
florida-state,58,0,-58,33.1,2.2,0.0
syracuse,85,0,-85,28.4,-7.2,0.0
miami-fl,55,0,-55,33.7,3.3,0.0
north-carolina,32,0,-32,39.3,14.6,0.0
pittsburgh,63,0,-63,31.9,-0.2,0.0
virginia-tech,48,0,-48,36.0,7.9,0.0
virginia,50,0,-50,34.9,5.7,0.0
georgia-tech,111,0,-111,23.4,-17.2,0.0
duke,78,0,-78,29.6,-4.8,0.0
cincinnati,27,0,-27,40.7,17.3,0.0
tulsa,60,0,-60,33.0,1.8,0.0
memphis,25,0,-25,41.0,17.8,0.0
central-florida,17,0,-17,43.5,22.8,0.0
southern-methodist,39,0,-39,37.7,11.3,0.0
houston,57,0,-57,33.5,2.9,0.0
navy,4,0,-4,51.4,38.8,0.0
tulane,26,0,-26,40.8,17.5,0.0
east-carolina,104,0,-104,24.7,-14.6,0.0
temple,68,0,-68,31.2,-1.7,0.0
south-florida,89,0,-89,27.5,-9.1,0.0
coastal-carolina,100,0,-100,25.8,-12.5,0.0
appalachian-state,23,0,-23,41.4,18.7,0.0
georgia-southern,54,0,-54,34.0,4.0,0.0
georgia-state,94,0,-94,26.6,-10.9,0.0
troy,101,0,-101,25.1,-13.9,0.0
louisiana-lafayette,30,0,-30,39.9,15.7,0.0
south-alabama,117,0,-117,22.0,-20.0,0.0
arkansas-state,110,0,-110,23.7,-16.7,0.0
texas-state,124,0,-124,16.8,-30.5,0.0
louisiana-monroe,108,0,-108,24.1,-15.8,0.0
oregon,13,0,-13,45.4,26.8,0.0
washington,34,0,-34,38.9,13.8,0.0
stanford,81,0,-81,29.2,-5.7,0.0
oregon-state,66,0,-66,31.5,-1.2,0.0
california,62,0,-62,32.4,0.7,0.0
washington-state,71,0,-71,30.7,-2.6,0.0
southern-california,51,0,-51,34.7,5.3,0.0
colorado,72,0,-72,30.6,-2.9,0.0
utah,15,0,-15,45.2,26.2,0.0
arizona-state,59,0,-59,33.1,2.1,0.0
ucla,73,0,-73,30.5,-3.0,0.0
arizona,87,0,-87,27.7,-8.7,0.0
