Conference,Score
Southeastern Conference,42.6
Atlantic Coast Conference,39.5
Big Ten Conference,39.4
Big 12 Conference,38.3
American Athletic Conference,38.0
Pac-12 Conference,34.2
Independent,33.3
Sun Belt Conference,31.8
Mountain West Conference,29.8
Conference USA,26.7
Mid-American Conference,24.5
FCS,2.1
