Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,28,18,-10,39.0,24.6,12.9
florida,29,36,7,37.5,15.8,9.4
missouri,95,104,9,15.7,-5.1,6.0
kentucky,79,94,15,18.0,4.5,8.1
tennessee,101,99,-2,13.8,-5.9,7.8
south-carolina,107,105,-2,10.8,-13.4,7.6
vanderbilt,129,128,-1,1.4,-34.1,10.2
alabama,6,10,4,56.2,29.9,11.7
texas-am,30,42,12,36.7,12.1,7.7
auburn,48,40,-8,28.4,6.9,11.0
louisiana-state,103,109,6,12.5,-12.2,17.9
mississippi,91,106,15,16.0,-0.4,5.9
mississippi-state,117,119,2,8.0,-20.4,11.6
arkansas,74,102,28,19.0,-2.3,8.7
buffalo,39,81,42,31.1,11.4,3.4
kent-state,44,79,35,29.5,8.8,6.4
miami-oh,52,83,31,27.0,4.7,4.7
ohio,87,80,-7,16.5,0.9,0.8
akron,130,78,-52,1.0,-37.8,22.4
bowling-green-state,110,70,-40,10.1,-15.1,15.3
ball-state,78,71,-7,18.0,4.6,1.2
toledo,20,72,52,42.3,30.2,6.3
western-michigan,32,73,41,35.4,18.6,1.4
central-michigan,50,75,25,27.9,6.1,2.5
eastern-michigan,100,76,-24,13.8,-5.8,7.5
northern-illinois,108,69,-39,10.7,-13.5,7.9
oklahoma,15,21,6,48.4,35.7,8.9
iowa-state,19,29,10,43.2,27.5,7.7
oklahoma-state,13,16,3,49.0,29.5,9.4
texas,18,28,10,45.0,30.3,8.5
texas-christian,38,52,14,31.4,22.4,5.6
west-virginia,36,32,-4,33.3,20.7,7.9
kansas-state,43,39,-4,29.6,13.9,4.9
texas-tech,90,96,6,16.2,4.2,6.0
baylor,86,101,15,16.6,9.3,5.8
kansas,123,125,2,4.1,-18.0,6.8
ohio-state,10,2,-8,50.5,30.3,18.9
indiana,40,22,-18,30.0,1.6,5.6
penn-state,109,53,-56,10.5,-3.7,11.4
maryland,84,131,47,17.1,-10.4,18.4
michigan,102,113,11,13.5,-8.9,17.4
rutgers,98,57,-41,15.1,-5.1,9.5
michigan-state,118,108,-10,7.5,-22.9,9.7
northwestern,14,48,34,48.5,27.5,6.0
iowa,57,118,61,22.7,12.6,11.6
wisconsin,55,37,-18,23.0,-2.1,12.9
minnesota,111,130,19,9.5,-18.2,24.3
nebraska,76,41,-35,18.3,14.4,11.2
purdue,89,100,11,16.3,-15.9,5.9
illinois,131,122,-9,0.0,-40.4,6.9
clemson,4,3,-1,62.5,42.9,12.9
notre-dame,1,5,4,69.5,44.6,10.2
north-carolina-state,35,31,-4,33.4,20.8,9.5
boston-college,37,38,1,32.8,15.8,6.9
wake-forest,24,27,3,40.4,27.0,9.8
louisville,63,90,27,20.5,15.9,5.3
florida-state,94,97,3,15.7,2.8,6.2
syracuse,112,116,4,9.1,-3.9,6.2
miami-fl,9,15,6,52.3,31.5,8.9
north-carolina,12,20,8,49.4,37.3,8.5
pittsburgh,42,50,8,29.7,19.1,5.6
virginia-tech,25,17,-8,40.3,33.6,10.7
virginia,53,51,-2,26.9,26.8,7.7
georgia-tech,99,107,8,14.3,-0.9,5.8
duke,75,88,13,18.4,14.7,7.7
cincinnati,3,7,4,66.5,42.8,9.9
tulsa,23,25,2,40.9,25.0,9.2
memphis,49,45,-4,28.1,6.4,5.1
central-florida,22,26,4,41.0,27.9,7.8
southern-methodist,26,30,4,40.0,12.9,6.2
houston,59,49,-10,22.5,10.3,6.4
navy,96,95,-1,15.4,-6.5,3.8
tulane,46,54,8,28.9,17.3,5.2
east-carolina,106,110,4,11.2,-3.0,6.6
temple,115,115,0,8.4,-15.1,4.2
south-florida,113,117,4,9.0,-7.5,6.4
coastal-carolina,8,12,4,53.7,25.3,10.5
appalachian-state,16,19,3,46.8,26.4,6.6
georgia-southern,34,43,9,34.5,13.8,6.2
