Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,8,7,-1,50.2,36.4,0.0
florida,13,12,-1,46.3,28.6,0.0
missouri,45,44,-1,37.0,9.8,0.0
kentucky,25,22,-3,41.7,19.3,0.0
tennessee,47,46,-1,36.5,9.0,0.0
south-carolina,44,43,-1,37.3,10.5,0.0
vanderbilt,105,105,0,24.4,-15.3,0.0
alabama,7,6,-1,50.6,37.1,0.0
texas-am,23,20,-3,42.3,20.5,0.0
auburn,10,9,-1,49.4,34.7,0.0
louisiana-state,4,3,-1,54.1,44.1,0.0
mississippi,33,31,-2,39.9,15.6,0.0
mississippi-state,31,29,-2,40.1,16.0,0.0
arkansas,98,99,1,25.8,-12.5,0.0
buffalo,48,47,-1,36.4,8.6,0.0
kent-state,109,109,0,24.1,-15.9,0.0
miami-oh,95,96,1,26.2,-11.7,0.0
ohio,72,70,-2,31.1,-2.0,0.0
akron,129,130,1,4.1,-55.9,0.0
bowling-green-state,128,127,-1,13.0,-38.1,0.0
ball-state,76,74,-2,30.5,-3.0,0.0
toledo,106,106,0,24.2,-15.7,0.0
western-michigan,77,75,-2,30.3,-3.4,0.0
central-michigan,83,82,-1,28.9,-6.3,0.0
eastern-michigan,112,113,1,22.6,-18.8,0.0
northern-illinois,114,116,2,22.2,-19.8,0.0
oklahoma,12,11,-1,46.5,28.8,0.0
iowa-state,40,37,-3,37.8,11.5,0.0
oklahoma-state,30,28,-2,40.2,16.3,0.0
texas,24,21,-3,42.2,20.4,0.0
texas-christian,38,35,-3,38.8,13.4,0.0
west-virginia,91,91,0,27.1,-10.0,0.0
kansas-state,35,33,-2,39.0,13.9,0.0
texas-tech,67,65,-2,31.6,-0.9,0.0
baylor,27,24,-3,41.2,18.3,0.0
kansas,102,102,0,25.0,-14.1,0.0
ohio-state,1,1,0,61.6,59.2,0.0
indiana,43,42,-1,37.3,10.6,0.0
penn-state,9,8,-1,50.1,36.2,0.0
maryland,71,69,-2,31.1,-1.9,0.0
michigan,11,10,-1,46.7,29.3,0.0
rutgers,115,118,3,21.9,-20.2,0.0
michigan-state,39,36,-3,38.2,12.3,0.0
northwestern,63,61,-2,32.8,1.6,0.0
iowa,21,18,-3,42.5,20.9,0.0
wisconsin,6,5,-1,50.9,37.7,0.0
minnesota,22,19,-3,42.4,20.7,0.0
nebraska,46,45,-1,36.6,9.2,0.0
purdue,81,80,-1,29.2,-5.6,0.0
illinois,78,76,-2,29.9,-4.2,0.0
clemson,3,2,-1,55.1,46.1,0.0
notre-dame,16,14,-2,45.3,26.5,0.0
north-carolina-state,88,88,0,27.6,-9.0,0.0
boston-college,57,56,-1,33.6,3.2,0.0
wake-forest,54,53,-1,34.1,4.2,0.0
louisville,53,52,-1,34.6,5.1,0.0
florida-state,60,58,-2,33.1,2.2,0.0
syracuse,85,85,0,28.4,-7.2,0.0
miami-fl,56,55,-1,33.7,3.3,0.0
north-carolina,34,32,-2,39.3,14.6,0.0
pittsburgh,65,63,-2,31.9,-0.2,0.0
virginia-tech,49,48,-1,36.0,7.9,0.0
virginia,51,50,-1,34.9,5.7,0.0
georgia-tech,110,111,1,23.4,-17.2,0.0
duke,80,78,-2,29.6,-4.8,0.0
cincinnati,29,27,-2,40.7,17.3,0.0
tulsa,62,60,-2,33.0,1.8,0.0
memphis,14,25,11,45.8,12.3,0.0
central-florida,20,17,-3,43.5,22.8,0.0
southern-methodist,37,39,2,38.9,0.7,0.0
houston,58,57,-1,33.5,2.9,0.0
navy,97,4,-93,25.8,0.5,0.0
tulane,28,26,-2,40.8,17.5,0.0
east-carolina,104,104,0,24.7,-14.6,0.0
temple,70,68,-2,31.2,-1.7,0.0
south-florida,89,89,0,27.5,-9.1,0.0
coastal-carolina,99,100,1,25.8,-12.5,0.0
appalachian-state,26,23,-3,41.4,18.7,0.0
georgia-southern,55,54,-1,34.0,4.0,0.0
georgia-state,94,94,0,26.6,-10.9,0.0
troy,101,101,0,25.1,-13.9,0.0
louisiana-lafayette,32,30,-2,39.9,15.7,0.0
south-alabama,59,117,58,33.3,-8.6,0.0
arkansas-state,118,110,-8,21.2,-11.1,0.0
texas-state,123,124,1,17.7,-19.9,0.0
louisiana-monroe,108,108,0,24.1,-15.8,0.0
oregon,15,13,-2,45.4,26.8,0.0
washington,36,34,-2,38.9,13.8,0.0
stanford,82,81,-1,29.2,-5.7,0.0
oregon-state,68,66,-2,31.5,-1.2,0.0
california,64,62,-2,32.4,0.7,0.0
washington-state,73,71,-2,30.7,-2.6,0.0
southern-california,52,51,-1,34.7,5.3,0.0
colorado,74,72,-2,30.6,-2.9,0.0
utah,17,15,-2,45.2,26.2,0.0
arizona-state,61,59,-2,33.1,2.1,0.0
ucla,75,73,-2,30.5,-3.0,0.0
arizona,87,87,0,27.7,-8.7,0.0
boise-state,42,40,-2,37.4,10.7,0.0
air-force,18,16,-2,45.1,26.1,0.0
wyoming,50,49,-1,35.6,7.1,0.0
new-mexico,113,115,2,22.4,-19.2,0.0
colorado-state,107,107,0,24.2,-15.7,0.0
utah-state,86,86,0,27.9,-8.3,0.0
san-jose-state,116,119,3,21.4,-21.2,0.0
nevada,119,121,2,19.8,-24.5,0.0
san-diego-state,66,64,-2,31.7,-0.7,0.0
hawaii,90,90,0,27.2,-9.7,0.0
fresno-state,93,93,0,26.8,-10.4,0.0
nevada-las-vegas,117,120,3,21.2,-21.6,0.0
liberty,92,92,0,26.9,-10.4,0.0
massachusetts,131,131,0,0.0,-64.1,0.0
new-mexico-state,127,126,-1,14.6,-34.9,0.0
brigham-young,2,79,77,58.5,33.4,0.0
army,5,41,36,52.3,23.1,0.0
connecticut,124,125,1,16.3,-31.5,0.0
marshall,19,67,48,44.6,10.3,0.0
florida-atlantic,41,38,-3,37.7,11.4,0.0
western-kentucky,79,77,-2,29.8,-4.4,0.0
charlotte,96,98,2,25.8,-12.4,0.0
middle-tennessee-state,125,97,-28,15.8,-24.6,0.0
florida-international,111,112,1,22.8,-18.4,0.0
old-dominion,122,123,1,18.3,-27.6,0.0
alabama-birmingham,100,95,-5,25.3,-21.9,0.0
texas-san-antonio,120,122,2,19.5,-25.0,0.0
louisiana-tech,84,84,0,28.8,-6.5,0.0
north-texas,69,114,45,31.3,-11.8,0.0
rice,103,103,0,24.8,-14.5,0.0
southern-mississippi,121,83,-38,18.5,-17.8,0.0
texas-el-paso,126,128,2,15.1,-38.8,0.0
fcs,130,129,-1,3.6,-49.5,0.0
