Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,11,8,-3,50.2,36.4,18.2
florida,21,13,-8,46.3,28.6,14.3
missouri,46,45,-1,37.0,9.8,4.9
kentucky,32,25,-7,41.7,19.3,9.7
tennessee,49,47,-2,36.5,9.0,4.5
south-carolina,45,44,-1,37.3,10.5,5.3
vanderbilt,102,105,3,24.4,-15.3,7.7
alabama,9,7,-2,50.6,37.1,18.5
texas-am,30,23,-7,42.3,20.5,10.2
auburn,13,10,-3,49.4,34.7,17.3
louisiana-state,5,4,-1,54.1,44.1,22.0
mississippi,38,33,-5,39.9,15.6,7.8
mississippi-state,37,31,-6,40.1,16.0,8.0
arkansas,96,98,2,25.8,-12.5,6.2
buffalo,50,48,-2,36.4,8.6,4.3
kent-state,105,109,4,24.1,-15.9,8.0
miami-oh,94,95,1,26.2,-11.7,5.8
ohio,69,72,3,31.1,-2.0,1.0
akron,129,129,0,4.1,-55.9,27.9
bowling-green-state,127,128,1,13.0,-38.1,19.1
ball-state,73,76,3,30.5,-3.0,1.5
toledo,103,106,3,24.2,-15.7,7.8
western-michigan,75,77,2,30.3,-3.4,1.7
central-michigan,81,83,2,28.9,-6.3,3.2
eastern-michigan,108,112,4,22.6,-18.8,9.4
northern-illinois,111,114,3,22.2,-19.8,9.9
oklahoma,14,12,-2,49.1,17.8,14.4
iowa-state,85,40,-45,28.4,7.0,5.8
oklahoma-state,36,30,-6,40.2,16.3,8.1
texas,6,24,18,53.0,24.3,10.2
texas-christian,40,38,-2,38.8,13.4,6.7
west-virginia,33,91,58,41.5,5.1,5.0
kansas-state,98,35,-63,25.4,-0.6,6.9
texas-tech,83,67,-16,28.8,-16.1,0.5
baylor,34,27,-7,41.2,18.3,9.1
kansas,121,102,-19,17.6,-20.1,7.0
ohio-state,2,1,-1,61.6,59.2,29.6
indiana,44,43,-1,37.3,10.6,5.3
penn-state,12,9,-3,50.1,36.2,18.1
maryland,68,71,3,31.1,-1.9,0.9
michigan,19,11,-8,46.7,29.3,14.6
rutgers,112,115,3,21.9,-20.2,10.1
michigan-state,41,39,-2,38.2,12.3,6.1
northwestern,62,63,1,32.8,1.6,0.8
iowa,28,21,-7,42.5,20.9,10.4
wisconsin,8,6,-2,50.9,37.7,18.8
minnesota,29,22,-7,42.4,20.7,10.4
nebraska,48,46,-2,36.6,9.2,4.6
purdue,79,81,2,29.2,-5.6,2.8
illinois,77,78,1,29.9,-4.2,2.1
clemson,1,3,2,65.8,45.6,23.0
notre-dame,7,16,9,51.7,22.1,13.2
north-carolina-state,88,88,0,27.6,-9.0,4.5
boston-college,57,57,0,33.6,3.2,1.6
wake-forest,89,54,-35,27.5,4.7,2.1
louisville,31,53,22,42.0,6.0,2.6
florida-state,110,60,-50,22.4,-8.1,1.1
syracuse,113,85,-28,21.8,-9.5,3.6
miami-fl,27,56,29,43.4,8.3,1.6
north-carolina,16,34,18,48.6,16.9,7.3
pittsburgh,25,65,40,44.5,10.1,0.1
virginia-tech,51,49,-2,36.0,7.9,4.0
virginia,53,51,-2,34.9,5.7,2.9
georgia-tech,56,110,54,34.3,-7.0,8.6
duke,97,80,-17,25.4,-0.5,2.4
cincinnati,35,29,-6,40.7,17.3,8.6
tulsa,61,62,1,33.0,1.8,0.9
memphis,15,14,-1,48.7,17.1,6.1
central-florida,26,20,-6,43.5,22.8,11.4
southern-methodist,47,37,-10,36.7,-3.0,0.4
houston,58,58,0,33.5,2.9,1.5
navy,95,97,2,25.8,0.5,0.3
tulane,18,28,10,47.2,14.5,8.7
east-carolina,101,104,3,24.7,-14.6,7.3
temple,67,70,3,31.2,-1.7,0.9
south-florida,74,89,15,30.5,-13.3,4.5
coastal-carolina,55,99,44,34.5,-6.5,6.3
appalachian-state,17,26,9,48.4,16.5,9.4
georgia-southern,78,55,-23,29.6,-14.7,2.0
georgia-state,93,94,1,26.6,-10.9,5.4
troy,99,101,2,25.1,-13.9,6.9
louisiana-lafayette,10,32,22,50.6,20.2,7.8
south-alabama,84,59,-25,28.7,-6.6,4.3
arkansas-state,66,118,52,31.3,-1.4,5.5
texas-state,128,123,-5,12.3,-27.2,9.9
louisiana-monroe,124,108,-16,16.2,-23.5,7.9
oregon,22,15,-7,45.4,26.8,13.4
washington,39,36,-3,38.9,13.8,6.9
stanford,80,82,2,29.2,-5.7,2.8
oregon-state,65,68,3,31.5,-1.2,0.6
california,63,64,1,32.4,0.7,0.4
washington-state,70,73,3,30.7,-2.6,1.3
southern-california,54,52,-2,34.7,5.3,2.6
colorado,71,74,3,30.6,-2.9,1.4
utah,23,17,-6,45.2,26.2,13.1
arizona-state,60,61,1,33.1,2.1,1.0
ucla,72,75,3,30.5,-3.0,1.5
arizona,87,87,0,27.7,-8.7,4.4
boise-state,43,42,-1,37.4,10.7,5.4
air-force,24,18,-6,45.1,26.1,13.0
wyoming,52,50,-2,35.6,7.1,3.6
new-mexico,109,113,4,22.4,-19.2,9.6
colorado-state,104,107,3,24.2,-15.7,7.8
utah-state,86,86,0,27.9,-8.3,4.2
san-jose-state,116,116,0,21.4,-21.2,10.6
nevada,118,119,1,19.8,-24.5,12.3
san-diego-state,64,66,2,31.7,-0.7,0.3
hawaii,90,90,0,27.2,-9.7,4.9
fresno-state,92,93,1,26.8,-10.4,5.2
nevada-las-vegas,117,117,0,21.2,-21.6,10.8
liberty,91,92,1,26.9,-10.4,5.2
massachusetts,131,131,0,0.0,-64.1,32.0
new-mexico-state,125,127,2,14.6,-34.9,17.4
brigham-young,4,2,-2,58.5,33.4,16.7
army,3,5,2,61.5,28.2,11.6
connecticut,123,124,1,16.3,-31.5,15.7
marshall,20,19,-1,46.6,13.5,5.1
florida-atlantic,42,41,-1,37.7,11.4,5.7
western-kentucky,106,79,-27,23.5,-5.2,2.2
charlotte,114,96,-18,21.5,-10.2,6.2
middle-tennessee-state,122,125,3,16.8,-22.1,12.3
florida-international,107,111,4,22.8,-18.4,9.2
old-dominion,120,122,2,18.3,-27.6,13.8
alabama-birmingham,115,100,-15,21.5,-21.2,10.9
texas-san-antonio,76,120,44,30.1,-14.0,12.5
louisiana-tech,82,84,2,28.8,-6.5,3.2
north-texas,59,69,10,33.3,-8.6,5.9
rice,100,103,3,24.8,-14.5,7.2
southern-mississippi,119,121,2,18.9,-16.9,8.9
texas-el-paso,126,126,0,13.2,-37.6,19.4
fcs,130,130,0,3.0,-43.1,24.8
