Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,18,7,-11,61.3,29.9,13.5
florida,36,19,-17,45.1,10.0,8.9
missouri,104,41,-63,25.5,-4.8,4.6
kentucky,94,46,-48,27.6,6.8,7.5
tennessee,99,56,-43,26.8,-1.9,6.7
south-carolina,105,58,-47,24.8,-6.3,5.7
vanderbilt,128,118,-10,5.3,-41.1,5.5
alabama,10,1,-9,73.7,30.0,12.3
texas-am,42,15,-27,42.5,1.7,6.9
auburn,40,27,-13,42.8,9.1,10.4
louisiana-state,109,37,-72,22.7,-11.0,14.3
mississippi,106,92,-14,24.1,-2.0,4.7
mississippi-state,119,86,-33,15.0,-17.0,7.7
arkansas,102,55,-47,26.1,-3.4,9.1
buffalo,81,54,-27,31.1,0.0,2.7
kent-state,79,99,20,31.1,0.0,5.0
miami-oh,83,91,8,31.1,0.0,3.7
ohio,80,67,-13,31.1,0.0,0.6
akron,78,130,52,31.1,0.0,17.6
bowling-green-state,70,124,54,31.1,0.0,12.0
ball-state,71,71,0,31.1,0.0,0.9
toledo,72,97,25,31.1,0.0,4.9
western-michigan,73,72,-1,31.1,0.0,1.1
central-michigan,75,80,5,31.1,0.0,2.0
eastern-michigan,76,102,26,31.1,0.0,5.9
northern-illinois,69,105,36,31.1,0.0,6.2
oklahoma,21,22,1,58.2,34.8,7.5
iowa-state,29,36,7,54.9,29.4,5.2
oklahoma-state,16,8,-8,64.3,34.3,8.7
texas,28,30,2,55.4,30.2,8.3
texas-christian,52,85,33,36.4,19.8,4.9
west-virginia,32,47,15,50.3,21.8,6.6
kansas-state,39,25,-14,43.9,11.0,4.7
texas-tech,96,83,-13,27.2,5.8,4.9
baylor,101,74,-27,26.4,8.2,6.0
kansas,125,127,2,9.1,-16.6,7.1
ohio-state,2,5,3,92.0,75.9,18.4
indiana,22,31,9,57.9,24.7,3.4
penn-state,53,42,-11,35.8,45.2,11.3
maryland,131,112,-19,0.0,-62.1,5.8
michigan,113,11,-102,20.4,-21.3,10.1
rutgers,57,53,-4,32.9,3.6,7.9
michigan-state,108,100,-8,22.8,-16.5,6.3
northwestern,48,18,-30,38.6,-4.3,5.8
iowa,118,64,-54,15.8,-14.8,6.6
wisconsin,37,12,-25,44.6,12.2,11.8
minnesota,130,77,-53,0.5,-60.7,6.9
nebraska,41,63,22,42.6,44.5,3.7
purdue,100,49,-51,26.5,-22.4,2.5
illinois,122,94,-28,12.0,-26.1,1.3
clemson,3,2,-1,89.5,47.2,12.9
notre-dame,5,4,-1,84.7,43.7,8.7
north-carolina-state,31,43,12,51.8,24.2,6.1
boston-college,38,52,14,44.1,18.7,4.6
wake-forest,27,40,13,55.4,30.3,5.7
louisville,90,89,-1,28.9,17.3,2.8
florida-state,97,103,6,27.0,5.4,5.2
syracuse,116,117,1,16.1,-3.0,6.2
miami-fl,15,14,-1,66.6,33.0,6.6
north-carolina,20,13,-7,59.1,36.3,6.0
pittsburgh,50,76,26,36.8,18.8,4.3
virginia-tech,17,29,12,62.0,41.1,6.9
virginia,51,96,45,36.8,29.8,3.9
georgia-tech,107,108,1,23.0,1.0,4.9
duke,88,109,21,30.3,21.3,2.6
cincinnati,7,9,2,80.0,40.7,6.0
tulsa,25,26,1,56.4,28.1,7.6
memphis,45,24,-21,40.2,10.2,5.3
central-florida,26,34,8,55.7,30.6,7.0
southern-methodist,30,23,-7,54.5,12.9,6.2
houston,49,38,-11,38.1,14.1,6.3
navy,95,73,-22,27.3,-2.2,3.8
tulane,54,81,27,34.9,14.6,5.5
east-carolina,110,107,-3,21.9,3.5,5.1
temple,115,95,-20,18.3,-13.3,3.1
south-florida,117,120,3,15.9,-9.1,6.4
coastal-carolina,12,17,5,70.5,26.1,5.8
appalachian-state,19,16,-3,59.4,27.0,5.6
georgia-southern,43,61,18,42.3,8.4,5.1
georgia-state,87,57,-30,31.0,7.6,6.1
troy,47,78,31,39.7,4.0,5.8
louisiana-lafayette,23,21,-2,57.8,20.5,5.3
south-alabama,93,90,-3,27.7,-6.8,6.5
arkansas-state,103,87,-16,25.8,-5.4,5.1
texas-state,120,123,3,14.7,-3.3,6.8
louisiana-monroe,127,128,1,5.8,-30.3,13.9
oregon,85,32,-53,31.1,-0.0,8.4
washington,60,45,-15,31.1,0.0,4.3
stanford,86,79,-7,31.1,-0.0,1.8
