Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,8,7,-1,80.3,36.3,17.1
florida,26,27,1,60.1,20.0,14.2
missouri,66,67,1,39.6,3.1,13.8
kentucky,64,60,-4,40.6,10.8,17.0
tennessee,89,86,-3,29.7,6.9,16.1
south-carolina,111,108,-3,21.1,-2.4,17.8
vanderbilt,126,124,-2,8.7,-19.8,16.1
alabama,1,1,0,113.2,52.2,15.7
texas-am,4,4,0,84.6,31.6,14.1
auburn,46,42,-4,49.8,17.2,17.6
louisiana-state,62,62,0,41.1,6.1,23.9
mississippi,56,53,-3,44.0,12.0,14.3
mississippi-state,87,85,-2,31.2,1.8,19.4
arkansas,91,88,-3,29.4,6.1,13.6
buffalo,6,6,0,81.3,35.7,10.4
kent-state,35,36,1,54.8,11.5,13.2
miami-oh,37,32,-5,54.1,18.5,10.2
ohio,47,47,0,48.6,8.9,7.0
akron,116,119,3,16.2,-22.1,20.0
bowling-green-state,125,128,3,9.9,-31.6,15.1
ball-state,7,8,1,80.7,31.5,11.7
toledo,24,24,0,60.4,24.6,18.6
western-michigan,28,25,-3,59.6,23.2,14.3
central-michigan,43,35,-8,50.9,25.7,11.7
eastern-michigan,78,76,-2,33.7,8.0,10.7
northern-illinois,114,110,-4,16.6,7.0,9.4
oklahoma,10,10,0,79.4,32.2,11.5
iowa-state,15,14,-1,71.2,27.4,12.3
oklahoma-state,21,21,0,64.2,20.2,8.2
texas,20,17,-3,66.6,27.5,8.7
texas-christian,32,30,-2,55.4,20.9,8.6
west-virginia,44,44,0,50.4,12.1,9.4
kansas-state,77,78,1,33.7,2.5,6.4
texas-tech,83,87,4,31.9,-1.8,7.4
baylor,107,99,-8,23.4,-0.2,7.1
kansas,128,127,-1,7.7,-25.8,6.6
ohio-state,2,2,0,92.5,47.3,24.1
indiana,22,22,0,63.6,19.3,15.0
penn-state,59,50,-9,43.0,17.2,24.4
maryland,80,82,2,33.3,-1.3,19.4
