Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,1,10,9,72.9,45.2,14.2
florida,9,9,0,60.2,26.3,11.8
missouri,101,78,-23,22.6,3.6,4.0
kentucky,86,57,-29,28.4,21.0,8.1
tennessee,11,28,17,57.3,21.8,4.4
south-carolina,93,86,-7,25.8,13.3,4.1
vanderbilt,115,101,-14,18.8,-7.8,6.3
alabama,5,6,1,65.1,33.6,14.8
texas-am,47,32,-15,37.1,10.1,8.1
auburn,27,8,-19,45.0,25.9,13.6
louisiana-state,24,41,17,46.0,28.0,17.1
mississippi,54,72,18,35.9,7.7,6.1
mississippi-state,38,15,-23,40.6,17.0,8.9
arkansas,53,105,52,36.1,8.0,4.9
buffalo,52,48,-4,36.4,8.6,3.4
kent-state,98,99,1,24.1,-15.9,6.4
miami-oh,92,93,1,26.2,-11.7,4.7
ohio,72,69,-3,31.1,-2.0,0.8
akron,129,129,0,4.1,-55.9,22.4
bowling-green-state,125,125,0,13.0,-38.1,15.3
ball-state,76,75,-1,30.5,-3.0,1.2
toledo,95,97,2,24.2,-15.7,6.3
western-michigan,77,76,-1,30.3,-3.4,1.4
central-michigan,83,83,0,28.9,-6.3,2.5
eastern-michigan,100,104,4,22.6,-18.8,7.5
northern-illinois,104,107,3,22.2,-19.8,7.9
oklahoma,64,39,-25,32.8,12.4,9.6
iowa-state,32,52,20,44.1,13.1,3.8
oklahoma-state,4,14,10,65.5,27.6,6.8
texas,21,5,-16,47.8,19.7,10.8
texas-christian,42,92,50,39.2,14.4,6.0
west-virginia,34,54,20,42.8,10.8,6.7
kansas-state,51,53,2,36.6,-0.1,5.7
texas-tech,97,79,-18,24.2,-7.7,6.2
baylor,50,24,-26,36.6,9.1,7.1
kansas,126,123,-3,11.8,-22.7,8.1
ohio-state,7,3,-4,61.6,59.2,23.7
indiana,46,45,-1,37.3,10.6,4.2
penn-state,20,20,0,50.1,36.2,14.5
maryland,71,68,-3,31.1,-1.9,0.8
michigan,23,26,3,46.7,29.3,11.7
rutgers,105,108,3,21.9,-20.2,8.1
michigan-state,44,42,-2,38.2,12.3,4.9
northwestern,63,61,-2,32.8,1.6,0.6
iowa,35,35,0,42.5,20.9,8.4
wisconsin,19,19,0,50.9,37.7,15.1
minnesota,37,36,-1,42.4,20.7,8.3
nebraska,49,47,-2,36.6,9.2,3.7
purdue,80,81,1,29.2,-5.6,2.3
illinois,79,77,-2,29.9,-4.2,1.7
clemson,3,2,-1,69.5,33.2,16.8
notre-dame,8,4,-4,61.4,28.0,10.9
north-carolina-state,48,84,36,36.8,0.4,3.7
boston-college,55,38,-17,35.9,-1.3,4.3
wake-forest,82,116,34,29.0,3.7,4.7
louisville,85,80,-5,28.7,3.0,2.5
florida-state,107,119,12,21.9,-13.0,6.1
syracuse,99,96,-3,23.8,-8.5,3.2
miami-fl,10,7,-3,59.3,19.0,6.6
north-carolina,16,22,6,54.5,17.6,6.9
pittsburgh,29,16,-13,44.4,7.0,5.4
virginia-tech,14,23,9,56.0,20.0,5.1
virginia,41,30,-11,39.4,14.7,3.7
georgia-tech,106,103,-3,21.9,-12.9,5.6
duke,124,122,-2,14.4,-6.6,3.0
cincinnati,15,17,2,55.0,12.9,6.4
tulsa,39,85,46,40.3,16.4,2.2
memphis,40,21,-19,39.8,15.5,6.8
central-florida,33,13,-20,43.8,12.6,9.1
southern-methodist,13,12,-1,56.2,10.8,7.5
houston,60,58,-2,33.5,2.9,1.2
navy,84,46,-38,28.9,3.3,3.8
tulane,22,27,5,46.8,17.8,6.5
east-carolina,122,109,-13,14.9,-19.3,5.7
temple,69,67,-2,31.2,-1.7,0.7
south-florida,112,102,-10,20.2,-16.9,6.4
coastal-carolina,28,49,21,44.6,-1.7,4.5
appalachian-state,30,34,4,44.2,13.3,6.5
georgia-southern,59,70,11,34.3,-4.1,6.9
georgia-state,62,100,38,33.0,1.9,4.4
troy,70,64,-6,31.1,-1.8,7.1
louisiana-lafayette,17,18,1,54.2,11.7,6.9
south-alabama,113,115,2,19.9,-17.6,6.1
arkansas-state,103,62,-41,22.4,-11.8,4.4
texas-state,116,117,1,18.3,-15.2,8.9
louisiana-monroe,128,128,0,5.8,-40.7,14.5
oregon,25,29,4,45.4,26.8,10.7
washington,43,40,-3,38.9,13.8,5.5
stanford,81,82,1,29.2,-5.7,2.3
oregon-state,68,66,-2,31.5,-1.2,0.5
california,66,63,-3,32.4,0.7,0.3
washington-state,73,71,-2,30.7,-2.6,1.1
southern-california,58,55,-3,34.7,5.3,2.1
colorado,74,73,-1,30.6,-2.9,1.2
utah,26,31,5,45.2,26.2,10.5
arizona-state,61,60,-1,33.1,2.1,0.8
ucla,75,74,-1,30.5,-3.0,1.2
arizona,88,89,1,27.7,-8.7,3.5
boise-state,45,44,-1,37.4,10.7,4.3
air-force,6,33,27,62.9,40.8,10.4
wyoming,57,50,-7,35.6,7.1,2.9
new-mexico,102,106,4,22.4,-19.2,7.7
colorado-state,96,98,2,24.2,-15.7,6.3
utah-state,87,87,0,27.9,-8.3,3.3
san-jose-state,108,111,3,21.4,-21.2,8.5
nevada,114,114,0,19.8,-24.5,9.8
san-diego-state,67,65,-2,31.7,-0.7,0.3
hawaii,89,90,1,27.2,-9.7,3.9
fresno-state,90,91,1,26.8,-10.4,4.2
nevada-las-vegas,110,112,2,21.2,-21.6,8.6
liberty,31,37,6,44.2,-2.2,5.6
massachusetts,131,131,0,0.0,-64.1,25.6
new-mexico-state,123,124,1,14.6,-34.9,14.0
brigham-young,2,1,-1,72.4,37.3,14.9
army,18,25,7,52.0,19.1,9.6
connecticut,120,121,1,16.3,-31.5,12.6
marshall,12,11,-1,56.7,21.0,8.0
florida-atlantic,36,43,7,42.4,6.6,4.6
western-kentucky,111,120,9,20.6,-16.0,6.0
charlotte,118,113,-5,18.2,-9.4,4.7
middle-tennessee-state,127,126,-1,9.2,-27.4,11.4
florida-international,109,110,1,21.4,-10.6,7.3
old-dominion,117,118,1,18.3,-27.6,11.0
alabama-birmingham,56,59,3,35.8,-6.8,8.8
texas-san-antonio,78,56,-22,30.2,-15.8,8.2
louisiana-tech,65,51,-14,32.7,-6.8,3.5
north-texas,119,94,-25,17.8,-22.4,5.1
rice,94,95,1,24.8,-14.5,5.8
southern-mississippi,121,127,6,15.0,-24.2,9.8
texas-el-paso,91,88,-3,26.8,-21.2,14.1
fcs,130,130,0,2.1,-36.5,17.1
