Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,37,28,-9,34.1,23.5,12.7
florida,35,29,-6,35.0,16.7,9.2
missouri,96,95,-1,12.2,-5.8,6.8
kentucky,80,79,-1,15.4,0.5,8.7
tennessee,101,101,0,10.6,-6.7,8.9
south-carolina,106,107,1,8.0,-11.3,9.8
vanderbilt,130,129,-1,0.8,-29.4,11.2
alabama,9,6,-3,50.2,29.4,11.2
texas-am,41,30,-11,32.5,13.1,7.4
auburn,57,48,-9,23.7,6.2,11.6
louisiana-state,102,103,1,9.9,-11.1,20.0
mississippi,83,91,8,14.4,-1.7,6.4
mississippi-state,119,117,-2,5.3,-20.1,14.1
arkansas,86,74,-12,13.6,-3.4,8.3
buffalo,31,39,8,36.8,21.9,3.5
kent-state,22,44,22,40.5,27.4,8.7
miami-oh,82,52,-30,14.8,-3.7,6.0
ohio,55,87,32,24.7,16.1,1.0
akron,98,130,32,11.4,0.9,21.4
bowling-green-state,108,110,2,7.9,-9.7,15.2
ball-state,66,78,12,18.7,4.1,2.3
toledo,29,20,-9,38.4,43.4,13.7
western-michigan,6,32,26,55.2,49.4,6.3
central-michigan,19,50,31,41.6,29.0,4.0
eastern-michigan,92,100,8,12.8,5.0,7.6
northern-illinois,110,108,-2,7.5,-10.8,7.6
oklahoma,16,15,-1,44.3,36.3,9.7
iowa-state,26,19,-7,39.5,28.7,8.6
oklahoma-state,13,13,0,44.8,30.7,9.3
texas,20,18,-2,40.7,30.6,8.6
texas-christian,56,38,-18,24.6,20.8,6.4
west-virginia,40,36,-4,33.4,23.9,8.5
kansas-state,52,43,-9,26.4,15.0,5.3
texas-tech,79,90,11,15.8,4.5,6.3
baylor,90,86,-4,13.3,11.0,5.5
kansas,125,123,-2,3.1,-16.3,6.4
ohio-state,30,10,-20,36.9,18.3,19.3
indiana,65,40,-25,19.9,-6.8,6.0
penn-state,114,109,-5,6.4,-7.8,15.2
maryland,100,84,-16,10.9,-14.2,17.5
michigan,120,102,-18,5.2,-19.5,18.9
rutgers,121,98,-23,4.5,-21.3,9.4
michigan-state,131,118,-13,0.0,-33.3,12.5
northwestern,24,14,-10,40.1,20.1,9.1
iowa,58,57,-1,23.6,13.9,11.1
