Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,7,8,1,57.1,39.5,16.8
florida,27,26,-1,39.7,23.2,13.9
missouri,67,66,-1,23.4,6.4,13.5
kentucky,60,64,4,25.4,14.1,16.6
tennessee,85,89,4,18.0,10.1,15.8
south-carolina,107,111,4,11.8,0.8,17.3
vanderbilt,123,126,3,3.7,-16.6,15.8
alabama,1,1,0,84.5,55.4,15.8
texas-am,4,4,0,59.1,34.8,14.2
auburn,42,46,4,32.4,20.4,17.2
louisiana-state,62,62,0,24.9,9.3,23.4
mississippi,53,56,3,27.8,15.2,14.1
mississippi-state,84,87,3,18.2,5.0,18.9
arkansas,87,91,4,17.8,9.3,13.4
buffalo,6,6,0,57.8,39.0,11.0
kent-state,36,35,-1,34.5,14.9,13.3
miami-oh,32,37,5,35.6,21.9,11.0
ohio,47,47,0,30.1,12.3,7.2
akron,119,116,-3,6.5,-18.7,19.8
bowling-green-state,128,125,-3,2.7,-28.3,14.7
ball-state,8,7,-1,56.4,34.8,12.8
toledo,24,24,0,41.0,27.9,18.8
western-michigan,25,28,3,40.1,26.5,14.4
central-michigan,35,43,8,34.7,29.1,12.3
eastern-michigan,73,78,5,20.7,11.4,11.2
northern-illinois,109,114,5,10.2,10.4,10.0
oklahoma,10,10,0,55.3,35.1,11.2
iowa-state,14,15,1,48.5,30.2,12.1
oklahoma-state,21,21,0,42.4,23.3,8.0
texas,17,20,3,45.6,30.6,8.5
texas-christian,30,32,2,36.8,24.0,8.4
west-virginia,44,44,0,31.8,15.3,9.1
kansas-state,78,77,-1,19.7,5.5,6.3
texas-tech,86,83,-3,17.9,1.4,7.2
baylor,98,107,9,13.3,2.9,7.2
kansas,127,128,1,2.7,-22.7,6.6
ohio-state,2,2,0,68.1,50.5,23.5
indiana,22,22,0,41.9,22.5,14.9
penn-state,50,59,9,28.0,20.4,23.8
maryland,81,80,-1,18.8,2.0,19.1
michigan,88,88,0,17.8,4.0,25.6
rutgers,90,92,2,16.5,2.6,15.6
michigan-state,94,97,3,14.7,0.0,21.0
northwestern,16,17,1,47.2,27.8,16.3
iowa,13,14,1,50.3,35.1,16.2
wisconsin,29,30,1,38.1,29.4,19.4
minnesota,68,73,5,23.0,10.1,24.5
nebraska,65,74,9,23.8,16.8,18.1
purdue,82,84,2,18.7,6.3,15.3
illinois,96,100,4,14.1,1.9,16.5
clemson,9,9,0,55.7,33.9,10.9
notre-dame,12,12,0,51.1,27.8,12.4
north-carolina-state,57,49,-8,27.0,2.8,10.9
boston-college,70,67,-3,21.9,0.7,8.7
wake-forest,66,69,3,23.5,10.6,11.8
louisville,77,81,4,19.8,9.0,8.4
florida-state,97,99,2,13.4,-5.5,7.6
syracuse,122,121,-1,5.1,-14.6,7.2
miami-fl,28,27,-1,38.2,17.0,10.9
north-carolina,26,25,-1,40.0,23.5,10.2
pittsburgh,55,54,-1,27.4,11.1,8.4
virginia-tech,59,63,4,25.6,14.5,10.7
virginia,61,61,0,25.0,9.5,9.6
georgia-tech,106,106,0,12.1,-6.6,8.1
duke,116,117,1,7.3,-13.1,11.2
cincinnati,5,5,0,58.6,34.2,14.7
tulsa,33,33,0,35.4,17.1,9.1
memphis,49,45,-4,28.6,2.6,6.9
