Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,10,16,6,57.4,31.7,15.8
florida,9,24,15,57.5,31.7,12.4
missouri,78,50,-28,29.7,10.1,4.3
kentucky,57,34,-23,34.4,21.9,8.4
tennessee,28,53,25,46.5,13.4,3.9
south-carolina,86,47,-39,28.1,6.1,4.5
vanderbilt,101,99,-2,23.3,-5.9,6.6
alabama,6,15,9,60.6,36.8,16.1
texas-am,32,33,1,45.1,11.0,8.9
auburn,8,20,12,57.7,32.0,15.0
louisiana-state,41,8,-33,38.4,32.0,19.1
mississippi,72,38,-34,30.7,12.6,6.8
mississippi-state,15,37,22,55.3,28.1,6.9
arkansas,105,93,-12,22.5,-7.7,5.4
buffalo,48,54,6,36.4,8.6,3.7
kent-state,99,102,3,24.1,-15.9,6.9
miami-oh,93,92,-1,26.2,-11.7,5.1
ohio,69,74,5,31.1,-2.0,0.9
akron,129,129,0,4.1,-55.9,24.2
bowling-green-state,125,126,1,13.0,-38.1,16.5
ball-state,75,78,3,30.5,-3.0,1.3
toledo,97,100,3,24.2,-15.7,6.8
western-michigan,76,79,3,30.3,-3.4,1.5
central-michigan,83,83,0,28.9,-6.3,2.7
eastern-michigan,104,107,3,22.6,-18.8,8.1
northern-illinois,107,110,3,22.2,-19.8,8.6
oklahoma,39,11,-28,40.3,16.6,10.7
iowa-state,52,88,36,35.5,6.9,4.2
oklahoma-state,14,22,8,55.6,19.3,6.8
texas,5,5,0,60.6,26.9,11.5
texas-christian,92,41,-51,26.6,2.5,5.8
west-virginia,54,30,-24,34.9,5.7,7.3
kansas-state,53,94,41,35.2,6.4,6.2
texas-tech,79,69,-10,29.4,-5.2,6.9
baylor,24,35,11,47.4,14.9,7.9
kansas,123,121,-2,14.6,-20.3,8.7
ohio-state,3,3,0,61.6,59.2,25.6
indiana,45,46,1,37.3,10.6,4.6
penn-state,20,18,-2,50.1,36.2,15.7
maryland,68,73,5,31.1,-1.9,0.8
michigan,26,23,-3,46.7,29.3,12.7
rutgers,108,111,3,21.9,-20.2,8.7
michigan-state,42,42,0,38.2,12.3,5.3
northwestern,61,64,3,32.8,1.6,0.7
iowa,35,31,-4,42.5,20.9,9.0
wisconsin,19,13,-6,50.9,37.7,16.3
minnesota,36,32,-4,42.4,20.7,9.0
nebraska,47,52,5,36.6,9.2,4.0
purdue,81,81,0,29.2,-5.6,2.4
illinois,77,80,3,29.9,-4.2,1.8
clemson,2,1,-1,64.2,32.2,18.7
notre-dame,4,2,-2,61.0,27.4,11.7
north-carolina-state,84,49,-35,28.3,-7.4,4.0
boston-college,38,27,-11,42.0,-1.1,4.1
wake-forest,116,118,2,19.1,-6.8,3.9
louisville,80,67,-13,29.2,4.2,2.7
florida-state,119,109,-10,16.6,-14.4,4.8
syracuse,96,119,23,24.4,-7.0,3.5
miami-fl,7,17,10,59.5,19.2,4.4
north-carolina,22,19,-3,49.3,18.1,7.3
pittsburgh,16,14,-2,53.2,10.4,5.6
virginia-tech,23,55,32,48.1,16.1,3.4
virginia,30,58,28,45.4,11.6,2.5
georgia-tech,103,84,-19,22.7,-11.0,6.1
duke,122,114,-8,16.2,-7.5,1.9
cincinnati,17,25,8,52.7,14.9,7.1
tulsa,85,89,4,28.2,6.5,1.4
memphis,21,21,0,49.5,18.5,7.0
central-florida,13,9,-4,56.2,20.2,10.1
southern-methodist,12,12,0,57.0,15.7,6.0
houston,58,62,4,33.5,2.9,1.3
navy,46,60,14,37.0,9.8,2.1
tulane,27,48,21,46.6,17.4,6.6
east-carolina,109,97,-12,21.7,-9.9,6.3
temple,67,72,5,31.2,-1.7,0.7
south-florida,102,103,1,23.2,-17.7,6.3
coastal-carolina,49,57,8,35.9,-10.2,4.8
appalachian-state,34,43,9,44.3,13.5,7.2
georgia-southern,70,66,-4,31.1,-2.0,7.5
georgia-state,100,98,-2,23.6,-5.2,4.9
troy,64,39,-25,32.1,0.0,7.3
louisiana-lafayette,18,10,-8,52.2,9.0,7.6
south-alabama,115,85,-30,19.3,-19.1,3.4
arkansas-state,62,71,9,32.7,1.4,4.4
texas-state,117,115,-2,18.6,-14.4,10.0
louisiana-monroe,128,128,0,6.3,-41.9,12.3
oregon,29,26,-3,45.4,26.8,11.6
washington,40,40,0,38.9,13.8,6.0
stanford,82,82,0,29.2,-5.7,2.5
oregon-state,66,70,4,31.5,-1.2,0.5
california,63,65,2,32.4,0.7,0.3
washington-state,71,75,4,30.7,-2.6,1.1
southern-california,55,59,4,34.7,5.3,2.3
colorado,73,76,3,30.6,-2.9,1.3
utah,31,28,-3,45.2,26.2,11.4
arizona-state,60,63,3,33.1,2.1,0.9
ucla,74,77,3,30.5,-3.0,1.3
arizona,89,87,-2,27.7,-8.7,3.8
boise-state,44,45,1,37.4,10.7,4.7
air-force,33,29,-4,45.1,26.1,11.3
wyoming,50,56,6,35.6,7.1,3.1
new-mexico,106,108,2,22.4,-19.2,8.3
colorado-state,98,101,3,24.2,-15.7,6.8
utah-state,87,86,-1,27.9,-8.3,3.6
san-jose-state,111,112,1,21.4,-21.2,9.2
nevada,114,117,3,19.8,-24.5,10.6
san-diego-state,65,68,3,31.7,-0.7,0.3
hawaii,90,90,0,27.2,-9.7,4.2
fresno-state,91,91,0,26.8,-10.4,4.5
nevada-las-vegas,112,113,1,21.2,-21.6,9.3
liberty,37,36,-1,42.0,-1.1,6.1
massachusetts,131,131,0,0.0,-64.1,27.7
new-mexico-state,124,125,1,14.6,-34.9,15.1
brigham-young,1,4,3,71.1,42.6,14.8
army,25,7,-18,47.4,18.9,10.8
connecticut,121,123,2,16.3,-31.5,13.6
marshall,11,6,-5,57.2,21.8,7.7
florida-atlantic,43,44,1,37.7,11.4,4.9
western-kentucky,120,122,2,16.4,-15.0,5.4
charlotte,113,116,3,20.9,-11.7,5.1
middle-tennessee-state,126,127,1,10.5,-27.2,12.3
florida-international,110,105,-5,21.6,-10.1,8.0
old-dominion,118,120,2,18.3,-27.6,11.9
alabama-birmingham,59,104,45,33.3,-5.8,8.9
texas-san-antonio,56,51,-5,34.5,-15.8,9.0
louisiana-tech,51,61,10,35.5,-10.8,3.0
north-texas,94,95,1,25.4,-13.2,5.4
rice,95,96,1,24.8,-14.5,6.3
southern-mississippi,127,124,-3,9.5,-30.8,7.5
texas-el-paso,88,106,18,27.8,-19.6,15.6
fcs,130,130,0,2.7,-34.3,19.1
