Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
oklahoma-state,8,11,3,55.8,29.7,10.4
kansas-state,11,12,1,49.2,21.4,8.6
baylor,39,27,-12,35.0,18.4,7.7
oklahoma,6,5,-1,66.8,43.5,14.7
missouri,37,46,9,36.0,31.9,12.2
texas,38,32,-6,35.4,18.9,7.3
texas-am,18,33,15,45.7,36.1,10.7
iowa-state,86,79,-7,16.7,-6.7,4.9
texas-tech,49,44,-5,29.0,8.3,2.7
kansas,92,89,-3,13.7,-5.8,5.1
georgia,25,24,-1,42.8,27.3,9.2
south-carolina,12,14,2,48.3,26.4,9.2
florida,41,31,-10,34.2,22.7,10.1
vanderbilt,62,58,-4,25.5,11.0,3.1
kentucky,97,101,4,11.6,-11.1,6.9
tennessee,63,48,-15,25.5,11.0,6.1
louisiana-state,2,2,0,70.9,46.6,15.7
alabama,1,1,0,76.5,53.5,16.6
arkansas,31,30,-1,40.0,17.1,7.7
auburn,33,38,5,37.7,19.3,8.7
mississippi-state,58,50,-8,26.6,18.4,9.8
mississippi,93,85,-8,13.5,-6.4,6.3
wisconsin,5,6,1,67.2,43.9,14.6
penn-state,20,19,-1,44.8,21.6,7.2
purdue,65,59,-6,24.8,9.6,7.2
ohio-state,36,45,9,36.5,26.8,10.5
illinois,15,10,-5,46.7,24.1,11.8
indiana,110,107,-3,7.9,-11.2,4.1
michigan-state,17,26,9,46.3,26.1,7.4
michigan,9,7,-2,52.8,32.6,12.3
nebraska,19,18,-1,45.2,24.5,8.2
iowa,45,55,10,30.4,10.6,4.4
northwestern,80,75,-5,19.1,7.6,4.6
minnesota,111,113,2,7.3,-15.8,9.4
oregon,7,8,1,62.9,49.8,16.5
stanford,4,3,-1,68.2,45.2,16.1
washington,29,35,6,40.5,17.9,6.2
california,57,43,-14,26.8,13.6,7.5
oregon-state,98,90,-8,11.4,-1.9,2.8
washington-state,67,56,-11,24.0,8.0,6.4
southern-california,30,40,10,40.1,17.3,6.0
ucla,69,71,2,23.8,7.6,4.0
utah,52,72,20,28.6,17.2,7.5
arizona-state,26,16,-10,42.2,26.2,9.1
arizona,94,96,2,12.7,2.3,4.4
colorado,102,99,-3,9.9,-3.6,1.3
cincinnati,14,15,1,46.7,26.7,10.5
west-virginia,24,20,-4,43.0,21.4,6.8
louisville,84,83,-1,16.9,2.3,1.9
rutgers,34,36,2,37.2,13.1,4.7
pittsburgh,68,54,-14,23.8,12.4,6.2
connecticut,78,82,4,20.9,6.0,4.9
south-florida,35,23,-12,37.2,22.0,9.4
syracuse,64,65,1,25.2,1.9,3.8
clemson,13,13,0,48.2,18.8,7.5
florida-state,44,57,13,32.2,24.5,9.9
wake-forest,55,42,-13,27.7,6.2,3.6
north-carolina-state,75,73,-2,21.4,2.9,3.6
boston-college,100,103,3,10.7,-4.5,3.2
maryland,79,76,-3,19.5,8.7,9.1
virginia-tech,16,22,6,46.5,23.9,10.7
georgia-tech,10,9,-1,50.5,29.4,13.1
virginia,51,68,17,28.9,8.1,3.9
north-carolina,40,34,-6,34.5,14.2,5.7
miami-fl,53,69,16,28.4,16.8,8.2
duke,85,77,-8,16.8,-6.4,4.6
brigham-young,47,63,16,29.7,6.6,6.1
notre-dame,21,17,-4,44.8,34.6,11.7
navy,70,61,-9,23.7,19.1,7.2
army,76,78,2,21.0,12.6,4.7
texas-christian,27,28,1,42.1,30.1,11.6
boise-state,3,4,1,69.3,46.6,14.8
wyoming,77,81,4,21.0,-5.0,8.6
san-diego-state,43,52,9,32.5,14.1,5.2
air-force,46,37,-9,30.2,20.3,8.8
colorado-state,99,92,-7,10.7,-18.6,6.7
nevada-las-vegas,116,109,-7,6.3,-19.2,6.2
new-mexico,121,121,0,0.0,-40.0,13.6
ohio,66,51,-15,24.1,4.2,4.8
temple,22,29,7,44.4,29.7,8.9
kent-state,112,110,-2,7.1,-13.9,5.9
