Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
oklahoma-state,14,10,-4,52.3,29.8,12.6
kansas-state,28,49,21,38.5,13.9,2.8
baylor,17,21,4,46.2,24.7,9.0
oklahoma,6,6,0,57.4,40.4,17.7
missouri,29,18,-11,37.6,35.2,12.4
texas,19,23,4,44.8,22.8,6.9
texas-am,23,15,-8,40.2,30.5,12.5
iowa-state,59,66,7,27.0,-2.1,5.9
texas-tech,39,42,3,33.3,6.7,3.2
kansas,87,84,-3,17.5,-9.3,4.7
georgia,44,56,12,32.1,24.3,10.3
south-carolina,15,13,-2,49.7,26.4,11.6
florida,10,16,6,54.6,32.9,10.8
vanderbilt,56,39,-17,29.2,6.9,3.1
kentucky,96,82,-14,13.2,-13.5,4.6
tennessee,41,51,10,32.4,16.7,6.0
louisiana-state,2,3,1,64.1,45.6,19.4
alabama,1,5,4,64.4,46.0,18.3
arkansas,36,22,-14,35.1,16.3,10.1
auburn,40,36,-4,32.7,12.4,11.2
mississippi-state,51,53,2,30.7,21.4,12.8
mississippi,102,105,3,11.5,-9.3,7.3
wisconsin,5,2,-3,58.8,38.5,17.2
penn-state,25,43,18,39.3,22.9,7.0
purdue,47,45,-2,31.8,15.7,7.5
ohio-state,26,34,8,39.2,22.8,13.9
illinois,8,8,0,55.1,33.5,15.0
indiana,104,100,-4,10.7,-11.3,5.1
michigan-state,35,55,20,35.2,16.5,5.0
michigan,11,14,3,53.1,30.9,9.8
nebraska,16,25,9,49.6,26.2,9.0
iowa,48,65,17,31.6,10.7,4.7
northwestern,68,70,2,23.7,1.5,5.1
minnesota,101,83,-18,11.7,-8.6,5.3
oregon,9,12,3,54.8,47.8,19.2
stanford,3,1,-2,62.6,47.8,19.6
washington,55,74,19,29.4,7.1,3.2
california,30,17,-13,37.1,19.5,9.7
oregon-state,108,97,-11,9.9,-5.4,2.0
washington-state,54,44,-10,29.6,11.9,8.2
southern-california,34,19,-15,35.4,16.7,7.6
ucla,76,92,16,21.8,3.6,4.3
utah,33,35,2,36.2,23.4,8.0
arizona-state,20,31,11,42.7,28.4,10.5
arizona,89,80,-9,16.1,3.0,5.1
colorado,94,90,-4,14.3,-1.7,1.1
cincinnati,21,40,19,42.7,28.4,12.1
west-virginia,43,24,-19,32.2,11.6,7.8
louisville,64,63,-1,23.9,1.9,2.2
rutgers,50,64,14,31.3,14.8,5.5
pittsburgh,62,61,-1,24.9,9.9,5.1
connecticut,71,79,8,23.1,6.2,6.3
south-florida,12,11,-1,52.7,30.4,10.7
syracuse,66,77,11,23.8,-1.9,4.8
clemson,24,33,9,39.8,13.1,8.0
florida-state,49,27,-22,31.5,23.0,13.0
wake-forest,61,60,-1,25.9,5.4,2.9
north-carolina-state,75,54,-21,22.0,4.2,4.5
boston-college,98,109,11,13.0,-5.3,3.6
maryland,83,46,-37,19.2,4.8,9.4
virginia-tech,13,9,-4,52.5,30.1,13.7
georgia-tech,4,4,0,60.1,40.2,15.1
virginia,67,59,-8,23.7,7.5,4.9
north-carolina,32,28,-4,36.2,18.1,6.8
miami-fl,65,37,-28,23.8,15.6,10.4
duke,84,99,15,18.3,-3.3,5.0
brigham-young,79,95,16,20.9,1.9,7.9
notre-dame,37,52,15,34.4,28.8,10.1
navy,38,38,0,33.7,19.0,8.5
army,85,72,-13,18.0,8.1,5.4
texas-christian,18,20,2,45.9,33.4,15.0
boise-state,7,7,0,56.6,39.3,18.3
wyoming,60,41,-19,26.0,1.7,10.8
san-diego-state,46,26,-20,32.0,11.2,6.6
air-force,27,57,30,39.1,28.5,6.7
colorado-state,90,108,18,15.5,-15.1,8.8
nevada-las-vegas,112,93,-19,9.0,-15.9,6.9
new-mexico,121,120,-1,0.0,-39.9,13.8
ohio,45,30,-15,32.0,11.3,6.0
temple,22,48,26,41.5,26.5,6.1
kent-state,110,114,4,9.5,-14.7,7.3
bowling-green-state,58,67,9,28.1,5.0,7.1
miami-oh,111,98,-13,9.1,-8.1,1.5
buffalo,103,107,4,11.3,-9.9,6.3
akron,113,119,6,7.3,-20.4,13.8
northern-illinois,81,78,-3,20.3,0.6,9.3
toledo,86,75,-11,17.9,7.7,5.3
western-michigan,74,71,-3,22.2,4.4,2.9
ball-state,70,81,11,23.3,-2.7,2.9
eastern-michigan,78,69,-9,21.3,2.6,4.2
central-michigan,114,110,-4,7.0,-21.3,6.4
southern-mississippi,42,50,8,32.3,11.7,4.8
marshall,99,94,-5,11.9,-8.2,2.3
east-carolina,97,106,9,13.0,-9.6,2.7
central-florida,52,29,-23,30.4,20.8,15.3
alabama-birmingham,117,121,4,3.1,-29.0,13.5
memphis,119,115,-4,1.7,-35.3,13.7
houston,31,58,27,36.6,8.9,1.5
tulsa,77,68,-9,21.5,17.4,6.5
southern-methodist,57,73,16,28.4,5.5,2.4
rice,92,86,-6,15.3,-4.3,5.5
texas-el-paso,100,103,3,11.8,-16.4,10.0
tulane,93,87,-6,14.6,-10.7,7.6
louisiana-tech,88,88,0,16.8,4.9,2.2
nevada,69,62,-7,23.5,14.9,11.7
utah-state,73,47,-26,22.5,12.6,9.7
hawaii,80,91,11,20.3,0.7,8.6
san-jose-state,105,111,6,10.7,-11.4,6.5
fresno-state,82,96,14,20.2,0.5,4.0
new-mexico-state,116,112,-4,5.6,-25.1,12.7
idaho,109,101,-8,9.8,-13.7,9.8
arkansas-state,63,76,13,24.9,9.8,5.4
western-kentucky,118,117,-1,1.8,-33.7,11.8
louisiana-lafayette,72,89,17,23.0,-3.2,5.7
florida-international,53,32,-21,29.6,7.5,4.8
north-texas,107,113,6,10.0,-13.2,8.4
louisiana-monroe,95,85,-10,13.2,-4.6,5.1
troy,91,102,11,15.4,-4.0,4.5
middle-tennessee-state,106,104,-2,10.4,-3.4,5.4
florida-atlantic,115,116,1,5.7,-20.1,12.6
fcs,120,118,-2,1.2,-25.9,10.5
